loan_id,state_code,county,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,loan_type,loan_purpose,lien_position,reverse_mortgage,open_end_line_of_credit,loan_amount,closing_date,first_payment_date,maturity_date,loan_term,principal_interest_pmt,interest_rate,property_value,total_loan_costs,origition_charges,other_loan_costs,lender_credits,prepayment_pelty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,occupancy_type,manufactured_home,total_units,income_thousands,recurring_monthly_debt,median_fico_score,credit_score_type,aus_type,umbs_code,target_profit
5026149,RI,Providence    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,115000,2021-09-17,2021-11-01,2031-10-01,120,1094.72,2.75,202003,3307.500000000001,2081.500000000001,1226,,,,False,0,0,False,Primary residence,False,1,111,2868.0,757,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,5750.0000000000055
5026163,TX,Harris    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,505000,2021-08-11,2021-09-01,2036-08-01,180,3242.0200000000004,1.99,759627,22110.549999999977,20553.499999999978,1557.0500000000002,,,,False,0,0,False,Primary residence,False,1,147,4900.0,758,FICO Risk Score Classic,LP,UMBS 15YR 1.5,25250.000000000022
5026171,AR,Carroll    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,155000,2021-08-18,2021-10-01,2036-09-01,180,1040.4,2.625,361306,8894.20000000002,7936.000000000021,958.1999999999998,,,,False,0,0,False,Primary residence,False,1,133,1330.0,758,Equifax Beacon 5.0,LP,UMBS 30YR 2.0,7750.000000000007
5026187,NC,Watauga    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,345000,2021-08-25,2021-10-01,2051-09-01,360,1544.7,3.5,495050,1914.6000000000004,0.0,1914.6000000000004,,,,False,0,0,False,Investment property,False,1,127,3175.0,758,Equifax Beacon 5.0,LP,UMBS 15YR 3.0,17250.000000000015
5026196,MI,Oakland    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,305000,2021-08-25,2021-10-01,2041-09-01,240,1685.8,2.99,510461,7027.3,5520.5,1506.8000000000002,,,,False,0,0,False,Primary residence,False,1,142,2604.0,758,Experian Fair Isaac,DU,UMBS 30YR 2.5,15250.000000000013
5026345,WA,Pierce    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,725000,2021-08-25,2021-10-01,2036-09-01,180,4782.22,2.375,906250,37930.650000000096,37120.000000000095,810.65,,,,False,0,0,False,Second residence,False,1,617,5656.0,758,Equifax Beacon 5.0,DU,UMBS 30YR 2.0,36250.00000000003
5026346,TX,Brazoria    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,105000,2021-08-26,2021-10-01,2051-09-01,360,455.74,3.25,175703,1844.7500000000016,409.5000000000018,1435.2499999999998,,,,False,0,0,False,Primary residence,False,1,58,2030.0,758,Experian Fair Isaac,DU,UMBS 30YR 3.0,5250.000000000005
5026366,MD,Prince George   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,265000,2021-08-27,2021-10-01,2051-09-01,360,1079.37,2.75,500000,6103.5,4796.5,1307,,,,False,0,0,False,Primary residence,False,1,103,3434.0,758,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,13250.000000000011
5026449,GA,Forsyth    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,405000,2021-09-01,2021-10-01,2051-09-01,360,1701.08,2.99,698276,9137.000000000002,7330.500000000002,1806.5,,,,False,0,0,False,Primary residence,False,1,123,3075.0,758,Experian Fair Isaac,DU,UMBS 30YR 2.5,20250.00000000002
5026472,MD,Calvert    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,235000,2021-09-02,2021-10-01,2036-09-01,180,1577.37,2.625,339498,13131.500000000033,12032.000000000033,1099.5,,,,False,0,0,False,Primary residence,False,1,111,4163.0,758,FICO Risk Score Classic,LP,UMBS 30YR 2.0,11750.000000000011
5026485,AR,Pulaski    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,125000,2021-09-06,2021-10-01,2051-09-01,360,551.08,3.375,178572,2212.2000000000016,487.5000000000018,1724.6999999999998,,,,False,0,0,False,Primary residence,False,1,108,2700.0,758,Equifax Beacon 5.0,DU,UMBS 30YR 3.0,6250.0000000000055
5026506,TX,Travis    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,335000,2021-09-08,2021-10-01,2051-09-01,360,1476.87,3.375,425559,1428.9900000000052,1306.5000000000055,122.48999999999978,,,,False,0,0,False,Primary residence,False,1,154,3080.0,758,Equifax Beacon 5.0,DU,UMBS 30YR 3.0,16750.000000000015
5026546,CA,Sacramento    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,295000,2021-09-08,2021-10-01,2051-09-01,360,1239.06,2.99,491667,3725.4999999999927,2448.4999999999927,1277,,,,False,0,0,False,Primary residence,False,1,82,2460.0,758,Experian Fair Isaac,LP,UMBS 15YR 2.5,14750.000000000013
5026595,FL,Seminole    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,75000,2021-09-08,2021-10-01,2036-09-01,180,512.22,2.875,134820,2472.2199999999975,622.4999999999977,1849.7199999999998,,,,False,0,0,False,Primary residence,False,1,57,2233.0,758,Experian Fair Isaac,LP,UMBS 15YR 2.5,3750.000000000003
5026622,CA,Los Angeles   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,715000,2021-09-09,2021-10-01,2051-09-01,360,2959.4,2.875,1752022,13319.26,12941.5,377.76,,,,False,0,0,False,Primary residence,False,1,229,4771.0,758,Experian Fair Isaac,DU,UMBS 30YR 2.5,35750.00000000003
5026712,WA,Benton    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,355000,2021-09-10,2021-10-01,2051-09-01,360,1491.07,2.99,525849,7456.400000000001,6425.5,1030.9000000000005,,,,False,0,0,False,Primary residence,False,1,179,6862.0,758,Experian Fair Isaac,DU,UMBS 30YR 2.5,17750.000000000015
5026819,TX,Dallas    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,345000,2021-09-11,2021-10-01,2036-09-01,180,2255.82,2.25,692355,8675.150000000016,6796.500000000016,1878.6500000000005,,,,False,0,0,False,Primary residence,False,1,300,4250.0,758,Equifax Beacon 5.0,LP,UMBS 15YR 2.0,17250.000000000015
5026887,TN,Knox    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,295000,2021-09-11,2021-10-01,2051-09-01,360,1192.29,2.69,310527,17651.00000000004,15104.00000000004,2547,,,,False,0,0,False,Primary residence,False,1,85,1700.0,758,Experian Fair Isaac,DU,UMBS 30YR 2.0,14750.000000000013
5026967,FL,Orange    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,135000,2021-09-11,2021-10-01,2051-09-01,360,567.03,2.99,237677,2389.909999999997,1120.4999999999973,1269.4099999999999,,,,False,0,0,False,Primary residence,False,1,75,1938.0,758,Equifax Beacon 5.0,DU,UMBS 15YR 2.5,6750.000000000006
5027026,OR,Washington    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,355000,2021-09-11,2021-10-01,2051-09-01,360,1663.97,3.875,490061,109.00000000006185,-2733.499999999938,2842.5,,,,False,0,0,False,Investment property,False,1,257,7282.0,758,Experian Fair Isaac,LP,UMBS 30YR 3.5,17750.000000000015
5027074,AZ,Maricopa    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,195000,2021-09-13,2021-10-01,2051-09-01,360,794.26,2.75,282241,4902.000000000002,3529.500000000002,1372.5,,,,False,0,0,False,Primary residence,False,1,111,2128.0,758,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,9750.00000000001
5027093,GA,Union    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,175000,2021-09-14,2021-10-01,2041-09-01,240,925.41,2.5,312500,10354.500000000024,8960.000000000024,1394.5,,,,False,0,0,False,Primary residence,False,1,82,1845.0,758,FICO Risk Score Classic,DU,UMBS 30YR 2.0,8750.000000000007
5027110,TX,Lamb    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,165000,2021-09-14,2021-10-01,2051-09-01,360,716.16,3.25,170104,3667.7000000000025,643.5000000000027,3024.2,,,,False,0,0,False,Primary residence,False,1,60,1550.0,758,Equifax Beacon 5.0,DU,UMBS 30YR 3.0,8250.000000000007
5027126,VA,Prince William   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,335000,2021-09-14,2021-10-01,2051-09-01,360,1443.1,3.19,446667,3153.1999999999907,2780.499999999991,372.6999999999998,,,,False,0,0,False,Investment property,False,1,152,4180.0,758,Experian Fair Isaac,DU,UMBS 15YR 2.5,16750.000000000015
5027207,CA,San Joaquin   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,505000,2021-09-14,2021-10-01,2051-09-01,360,1894.95,2.125,850455,39362.00000000001,38127.50000000001,1234.5,,,84.0,False,0,0,False,Primary residence,False,1,169,6197.0,758,Experian Fair Isaac,DU,UMBS 30YR 1.5,25250.000000000022
5027235,TX,Dallas    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,305000,2021-09-15,2021-11-01,2041-10-01,240,1685.8,2.99,455224,9191.3,5520.5,3670.7999999999993,,,,False,0,0,False,Primary residence,False,1,73,2616.0,758,Experian Fair Isaac,DU,UMBS 30YR 2.5,15250.000000000013
5027259,TN,Rutherford    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,215000,2021-09-16,2021-11-01,2036-10-01,180,1430.62,2.5,364407,5869.820000000011,4235.500000000011,1634.3199999999997,,,,False,0,0,False,Primary residence,False,1,127,1165.0,758,FICO Risk Score Classic,DU,UMBS 15YR 2.0,10750.00000000001
5027441,CO,Larimer    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,425000,2021-09-17,2021-11-01,2051-10-01,360,1844.64,3.25,758117,3489.0000000000073,1657.5000000000073,1831.5,,,,False,0,0,False,Primary residence,False,1,100,3084.0,758,Experian Fair Isaac,DU,UMBS 30YR 3.0,21250.00000000002
5027587,UT,Davis    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,185000,2021-08-26,2021-10-01,2051-09-01,360,815.59,3.375,275012,1258.5,0.0,1258.5,,,,False,0,0,False,Primary residence,False,1,41,1230.0,759,Experian Fair Isaac,DU,UMBS 15YR 3.0,9250.00000000001
5027596,WA,Pierce    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,265000,2021-08-27,2021-10-01,2041-09-01,240,1464.71,2.99,389306,5902.78,4796.5,1106.2799999999997,,,,False,0,0,False,Primary residence,False,1,89,1484.0,759,Experian Fair Isaac,LP,UMBS 30YR 2.5,13250.000000000011
5027635,CA,San Mateo   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,405000,2021-08-27,2021-10-01,2051-09-01,360,1701.08,2.99,1500000,9879.000000000002,7330.500000000002,2548.5,,,,False,0,0,False,Investment property,False,2,127,4975.0,759,Experian Fair Isaac,DU,UMBS 30YR 2.5,20250.00000000002
5027672,NV,Clark    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,195000,2021-08-27,2021-10-01,2041-09-01,240,1066.75,2.875,348090,4708.500000000002,3529.500000000002,1179,,,,False,0,0,False,Primary residence,False,1,134,2569.0,759,FICO Risk Score Classic,DU,UMBS 30YR 2.5,9750.00000000001
5027683,CA,Sacramento    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,325000,2021-08-30,2021-10-01,2051-09-01,360,1345.18,2.875,406250,4596.249999999991,2697.499999999991,1898.75,,,,False,0,0,False,Primary residence,False,1,125,3021.0,759,Equifax Beacon 5.0,DU,UMBS 15YR 2.5,16250.000000000015
5027720,IL,Kane    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,135000,2021-08-31,2021-10-01,2038-09-01,204,819.29,2.625,263621,8077.000000000018,6912.000000000018,1164.9999999999995,,,,False,0,0,False,Primary residence,False,1,64,1760.0,759,Experian Fair Isaac,DU,UMBS 30YR 2.0,6750.000000000006
5027773,FL,Pinellas    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,165000,2021-09-01,2021-10-01,2051-09-01,360,716.16,3.25,242969,1791.8300000000027,643.5000000000027,1148.33,,,,False,0,0,False,Primary residence,False,1,56,1960.0,759,Experian Fair Isaac,LP,UMBS 30YR 3.0,8250.000000000007
5027827,NC,Carteret    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,195000,2021-09-01,2021-10-01,2051-09-01,360,819.04,2.99,387059,5455.450000000002,3529.500000000002,1925.9499999999998,,,,False,0,0,False,Second residence,False,1,41,1675.0,759,Experian Fair Isaac,DU,UMBS 30YR 2.5,9750.00000000001
5027967,FL,Broward    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,415000,2021-09-01,2021-10-01,2051-09-01,360,1663.22,2.625,882979,21248.000000000055,21248.000000000055,0,,,,False,0,0,False,Primary residence,False,1,250,2500.0,759,Experian Fair Isaac,DU,UMBS 30YR 2.0,20750.00000000002
5027985,CA,Los Angeles   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,545000,2021-09-02,2021-10-01,2051-09-01,360,2148.94,2.5,983223,28367.500000000073,27904.000000000073,463.5,,,,False,0,0,False,Primary residence,False,1,103,3949.0,759,Equifax Beacon 5.0,DU,UMBS 30YR 2.0,27250.000000000025
5027999,WA,Kitsap    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,265000,2021-09-02,2021-10-01,2036-09-01,180,1687.46,1.875,782173,21916.25,20007.5,1908.75,,,,False,0,0,False,Primary residence,False,1,98,2695.0,759,Equifax Beacon 5.0,LP,UMBS 30YR 1.5,13250.000000000011
5028138,WA,Thurston    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,355000,2021-09-02,2021-10-01,2048-09-01,324,1594.15,2.99,552186,4194.999999999989,2946.499999999989,1248.5,,,,False,0,0,False,Primary residence,False,1,116,3094.0,759,Equifax Beacon 5.0,LP,UMBS 15YR 2.5,17750.000000000015
5028157,CA,San Diego   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,685000,2021-09-02,2021-10-01,2041-09-01,240,3540.3500000000004,2.25,2158161,36777.00000000009,35072.00000000009,1705,,,,False,0,0,False,Primary residence,False,1,570,4750.0,759,FICO Risk Score Classic,LP,UMBS 30YR 2.0,34250.00000000003
5028222,WA,Snohomish    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,335000,2021-09-06,2021-10-01,2051-09-01,360,1454.01,3.25,418750,2213.790000000001,0.0,2213.790000000001,,,,False,0,0,False,Primary residence,False,1,88,2860.0,759,Equifax Beacon 5.0,DU,UMBS 15YR 3.0,16750.000000000015
5028264,MI,Allegan    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,105000,2021-09-06,2021-10-01,2030-09-01,108,1060.93,1.99,161539,5359.499999999995,4273.499999999995,1086,,,,False,0,0,False,Primary residence,False,1,35,1430.0,759,FICO Risk Score Classic,DU,UMBS 15YR 1.5,5250.000000000005
5028378,NV,Washoe    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,345000,2021-09-07,2021-10-01,2051-09-01,360,1449.07,2.99,431250,6826.999999999991,2863.499999999991,3963.5,,,,False,0,0,False,Primary residence,False,1,51,1998.0,759,FICO Risk Score Classic,DU,UMBS 15YR 2.5,17250.000000000015
5028412,CA,Contra Costa   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,205000,2021-09-08,2021-10-01,2051-09-01,360,889.77,3.25,481787,3719.0000000000036,799.5000000000036,2919.5,,,,False,0,0,False,Investment property,False,1,90,3600.0,759,FICO Risk Score Classic,DU,UMBS 30YR 3.0,10250.00000000001
5028515,AZ,Maricopa    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,155000,2021-09-09,2021-10-01,2051-09-01,360,672.75,3.25,302735,1838.5000000000027,604.5000000000027,1234,,,,False,0,0,False,Primary residence,False,1,37,1326.0,759,Equifax Beacon 5.0,DU,UMBS 30YR 3.0,7750.000000000007
5028543,NJ,Gloucester    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,285000,2021-09-10,2021-10-01,2051-09-01,360,1256.45,3.375,360760,2088.500000000001,0.0,2088.500000000001,,,,False,0,0,False,Primary residence,False,1,174,5220.0,759,FICO Risk Score Classic,DU,UMBS 15YR 3.0,14250.000000000013
5028581,TN,Williamson    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,555000,2021-09-11,2021-10-01,2051-09-01,360,2331.11,2.99,711813,12655.100000000004,10045.500000000004,2609.6000000000004,,,,False,0,0,False,Primary residence,False,1,235,8225.0,759,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,27750.000000000025
5028693,MI,St. Clair   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,205000,2021-09-11,2021-10-01,2036-09-01,180,1364.08,2.5,233194,11840.500000000027,10496.000000000027,1344.5,,,,False,0,0,False,Primary residence,False,1,122,2135.0,759,Equifax Beacon 5.0,DU,UMBS 30YR 2.0,10250.00000000001
5028750,FL,Brevard    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,145000,2021-09-13,2021-10-01,2051-09-01,360,600.16,2.875,179968,2247.5499999999965,1203.4999999999964,1044.0500000000002,,,,False,0,0,False,Primary residence,False,1,47,1528.0,759,Experian Fair Isaac,LP,UMBS 15YR 2.5,7250.000000000006
5028880,AZ,Mohave    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,265000,2021-09-14,2021-10-01,2051-09-01,360,1113.05,2.99,397004,4221.999999999993,2199.4999999999927,2022.5,,,,False,0,0,False,Primary residence,False,1,121,1614.0,759,Equifax Beacon 5.0,LP,UMBS 15YR 2.5,13250.000000000011
5029083,MO,Jefferson    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,225000,2021-09-14,2021-10-01,2051-09-01,360,916.45,2.75,342779,3347.469999999993,1867.4999999999927,1479.97,,,,False,0,0,False,Primary residence,False,1,82,1367.0,759,Experian Fair Isaac,LP,UMBS 15YR 2.5,11250.00000000001
5029123,NY,Clinton    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,245000,2021-09-14,2021-10-01,2051-09-01,360,997.91,2.75,406910,6025.500000000001,4434.500000000001,1591,,,,False,0,0,False,Primary residence,False,1,85,2834.0,759,Equifax Beacon 5.0,LP,UMBS 30YR 2.5,12250.000000000011
5029143,TX,Tarrant    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,95000,2021-09-15,2021-11-01,2051-10-01,360,451.5,3.99,127689,1117.0000000000173,-731.4999999999827,1848.5,,,,False,0,0,False,Primary residence,False,1,71,1243.0,759,FICO Risk Score Classic,LP,UMBS 30YR 3.5,4750.000000000005
