loan_id,state_code,county,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,loan_type,loan_purpose,lien_position,reverse_mortgage,open_end_line_of_credit,loan_amount,closing_date,first_payment_date,maturity_date,loan_term,principal_interest_pmt,interest_rate,umbs_code,property_value,total_loan_costs,origition_charges,other_loan_costs,lender_credits,prepayment_pelty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,occupancy_type,manufactured_home,total_units,income_thousands,recurring_monthly_debt,median_fico_score,credit_score_type,aus_type,base_margin,umbs_price,trade_margin,target_profit,trade_premium,points_and_fees,total_loan_revenue,gross_profit,profit_margin,winning_bid,winner,actual_trade_premium,acctual_loan_revenue,actual_profit_margin
5033643,HI,Honolulu    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,445000,2021-09-09,2021-10-01,2051-09-01,360,1869.09,2.99,UMBS 30YR 2.5,921898,9888.220000000001,8054.5,1833.7200000000003,,,,False,0,0,False,Primary residence,False,1,83,2421.0,762,Equifax Beacon 5.0,DU,1.05,103.19,0.03190000000000004,22250.00000000002,14195.500000000018,8054.5,22250.00000000002,22250.00000000002,0.05000000000000004,0.03189999999999998,umbs_price,14195.499999999989,,
5033680,CA,Ventura    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,435000,2021-09-11,2021-10-01,2051-09-01,360,1888.04,3.25,UMBS 30YR 3.0,625180,2853.5000000000036,1696.5000000000036,1157,,,,False,0,0,False,Primary residence,False,1,110,3850.0,762,Experian Fair Isaac,LP,1.05,104.61,0.04610000000000003,21750.00000000002,20053.500000000015,1696.5000000000036,21750.00000000002,21750.00000000002,0.050000000000000044,0.046099999999999995,umbs_price,20053.499999999996,,
5033703,WA,Jefferson    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,275000,2021-09-13,2021-10-01,2051-09-01,360,1155.06,2.99,UMBS 30YR 2.5,539216,6144.680000000002,4977.500000000002,1167.1800000000003,,,,False,0,0,False,Primary residence,False,1,91,2579.0,762,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,13750.000000000013,8772.500000000011,4977.500000000002,13750.000000000013,13750.000000000013,0.050000000000000044,0.03189999999999998,umbs_price,8772.499999999995,,
5033709,OR,Marion    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,145000,2021-09-13,2021-10-01,2030-09-01,108,1521.73,2.875,UMBS 15YR 2.5,250562,1203.4999999999964,1203.4999999999964,0,,,,False,0,0,False,Primary residence,False,1,92,2760.0,762,Experian Fair Isaac,DU,1.05,104.17,0.04170000000000007,7250.000000000006,6046.50000000001,1203.4999999999964,7250.000000000006,7250.000000000006,0.050000000000000044,0.041700000000000015,umbs_price,6046.500000000002,,
5033720,CA,Fresno    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,185000,2021-09-14,2021-10-01,2051-09-01,360,777.04,2.99,UMBS 30YR 2.5,252216,4995.500000000002,3348.500000000002,1647,,,,False,0,0,False,Primary residence,False,1,25,1000.0,762,Experian Fair Isaac,DU,1.05,103.19,0.03190000000000004,9250.00000000001,5901.500000000007,3348.500000000002,9250.00000000001,9250.00000000001,0.05000000000000005,0.03189999999999998,umbs_price,5901.499999999995,,
5033808,KS,Cowley    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,105000,2021-09-15,2021-11-01,2051-10-01,360,462.9,3.375,UMBS 15YR 3.0,177066,1041.5,0.0,1041.5,,,,False,0,0,False,Primary residence,False,1,38,1362.0,762,Experian Fair Isaac,LP,1.05,105.0,0.050000000000000044,5250.000000000005,5250.000000000005,0.0,5250.000000000005,5250.000000000005,0.050000000000000044,0.05,umbs_price,5250.0,,
5033991,MD,Baltimore    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,185000,2021-09-15,2021-11-01,2051-10-01,360,815.59,3.375,UMBS 30YR 3.0,246667,2568.5000000000036,721.5000000000036,1847,,,,False,0,0,False,Investment property,False,1,79,1317.0,762,Experian Fair Isaac,DU,1.05,104.61,0.04610000000000003,9250.00000000001,8528.500000000005,721.5000000000036,9250.00000000001,9250.00000000001,0.05000000000000005,0.0564125,storgan_manley,10436.3125,11157.812500000004,0.06031250000000002
5034117,WA,Thurston    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,275000,2021-09-15,2021-11-01,2051-10-01,360,1138.23,2.875,UMBS 30YR 2.5,371071,6748.4000000000015,4977.500000000002,1770.8999999999996,,,,False,0,0,False,Primary residence,False,1,148,5180.0,762,Experian Fair Isaac,DU,1.05,103.19,0.03190000000000004,13750.000000000013,8772.500000000011,4977.500000000002,13750.000000000013,13750.000000000013,0.050000000000000044,0.03596249999999998,golden_sachs,9889.687499999995,14867.187499999996,0.054062499999999986
5034127,NJ,Middlesex    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,225000,2021-09-17,2021-11-01,2031-10-01,120,2091.67,2.25,UMBS 30YR 2.0,425573,11520.00000000003,11520.00000000003,0,,,,False,0,0,False,Primary residence,False,1,144,4080.0,762,Equifax Beacon 5.0,DU,1.05,99.88,-0.0012000000000000899,11250.00000000001,-270.00000000002024,11520.00000000003,11250.00000000001,11250.00000000001,0.05000000000000004,-0.0008875000000000455,storgan_manley,-199.68750000001023,11320.312500000018,0.05031250000000008
5034160,FL,Charlotte    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,105000,2021-09-17,2021-11-01,2051-10-01,360,470.13,3.5,UMBS 15YR 3.0,168000,1266.44,0.0,1266.44,,,,False,0,0,False,Primary residence,False,1,35,730.0,762,Experian Fair Isaac,LP,1.05,105.0,0.050000000000000044,5250.000000000005,5250.000000000005,0.0,5250.000000000005,5250.000000000005,0.050000000000000044,0.0503125,storgan_manley,5282.8125,5282.8125,0.0503125
5034239,VA,Alexandria city   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,395000,2021-09-17,2021-11-01,2051-10-01,360,1608.87,2.75,UMBS 30YR 2.5,637097,7149.500000000002,7149.500000000002,0,,,,False,0,0,False,Primary residence,False,1,151,4405.0,762,Equifax Beacon 5.0,DU,1.05,103.19,0.03190000000000004,19750.00000000002,12600.500000000016,7149.500000000002,19750.00000000002,19750.00000000002,0.050000000000000044,0.04314999999999998,pj_logan,17044.249999999993,24193.749999999993,0.061249999999999985
5034259,NY,Monroe    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,115000,2021-08-26,2021-10-01,2051-09-01,360,483.03,2.99,UMBS 30YR 2.5,191667,2630.000000000001,2081.500000000001,548.5,,,,False,0,0,False,Primary residence,False,1,61,1830.0,763,Equifax Beacon 5.0,DU,1.05,103.19,0.03190000000000004,5750.0000000000055,3668.5000000000045,2081.500000000001,5750.0000000000055,5750.0000000000055,0.050000000000000044,0.04127499999999998,golden_sachs,4746.624999999997,6828.124999999998,0.05937499999999998
5034264,SC,Anderson    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,65000,2021-08-27,2021-10-01,2051-09-01,360,295.55,3.625,UMBS 30YR 3.0,93391,1286.500000000001,253.5000000000009,1033,,,,False,0,0,False,Primary residence,False,1,36,1350.0,763,Experian Fair Isaac,DU,1.05,104.61,0.04610000000000003,3250.0000000000027,2996.500000000002,253.5000000000009,3250.0000000000027,3250.0000000000027,0.050000000000000044,0.055475,golden_sachs,3605.875,3859.375000000001,0.05937500000000001
5034334,GA,Cobb    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,135000,2021-09-01,2021-10-01,2051-09-01,360,567.03,2.99,UMBS 30YR 2.5,403106,3665.500000000001,2443.500000000001,1222,,,,False,0,0,False,Primary residence,False,1,79,856.0,763,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,6750.000000000006,4306.5000000000055,2443.500000000001,6750.000000000006,6750.000000000006,0.050000000000000044,0.03189999999999998,umbs_price,4306.499999999997,,
5034386,OH,Franklin    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,125000,2021-09-01,2021-10-01,2051-09-01,360,517.38,2.875,UMBS 15YR 2.5,250000,1715.399999999996,1037.4999999999964,677.8999999999996,,,,False,0,0,False,Primary residence,False,1,31,905.0,763,FICO Risk Score Classic,DU,1.05,104.17,0.04170000000000007,6250.0000000000055,5212.500000000009,1037.4999999999964,6250.0000000000055,6250.0000000000055,0.050000000000000044,0.041700000000000015,umbs_price,5212.500000000002,,
5034422,NC,Union    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,225000,2021-09-01,2021-10-01,2041-09-01,240,1203.4,2.625,UMBS 30YR 2.0,401930,11627.00000000003,11520.00000000003,107,,,,False,0,0,False,Primary residence,False,1,74,1665.0,763,Equifax Beacon 5.0,DU,1.05,99.88,-0.0012000000000000899,11250.00000000001,-270.00000000002024,11520.00000000003,11250.00000000001,11250.00000000001,0.05000000000000004,0.008174999999999955,golden_sachs,1839.3749999999898,13359.375000000018,0.05937500000000008
5034445,MI,Wayne    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,155000,2021-09-03,2021-10-01,2036-09-01,180,995.08,1.99,UMBS 30YR 1.5,209064,12654.500000000002,11702.500000000002,952,,,,False,0,0,False,Primary residence,False,1,87,2393.0,763,FICO Risk Score Classic,LP,1.05,97.45,-0.025499999999999967,7750.000000000007,-3952.499999999995,11702.500000000002,7750.000000000007,7750.000000000007,0.050000000000000044,-0.014249999999999971,pj_logan,-2208.7499999999955,9493.750000000007,0.06125000000000005
5034661,PA,Lancaster    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,205000,2021-09-04,2021-10-01,2051-09-01,360,917.87,3.5,UMBS 30YR 3.0,273334,3589.0000000000036,799.5000000000036,2789.5,,,,False,0,0,False,Primary residence,False,1,88,3080.0,763,FICO Risk Score Classic,DU,1.05,104.61,0.04610000000000003,10250.00000000001,9450.500000000005,799.5000000000036,10250.00000000001,10250.00000000001,0.050000000000000044,0.05141249999999999,storgan_manley,10539.562499999998,11339.062500000002,0.05531250000000001
5034668,FL,Pinellas    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,305000,2021-09-06,2021-10-01,2051-09-01,360,1281.06,2.99,UMBS 30YR 2.5,338889,6113.8,5520.5,593.3000000000002,,,,False,0,0,False,Second residence,False,1,106,4240.0,763,Experian Fair Isaac,LP,1.05,103.19,0.03190000000000004,15250.000000000013,9729.500000000013,5520.5,15250.000000000013,15250.000000000013,0.050000000000000044,0.04127499999999998,golden_sachs,12588.874999999993,18109.374999999993,0.059374999999999976
5034737,NY,Niagara    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,295000,2021-09-07,2021-10-01,2051-09-01,360,1280.4,3.25,UMBS 30YR 3.0,389697,3111.0000000000036,1150.5000000000036,1960.5,,,,False,0,0,False,Primary residence,False,1,104,3814.0,763,Equifax Beacon 5.0,DU,1.05,104.61,0.04610000000000003,14750.000000000013,13599.50000000001,1150.5000000000036,14750.000000000013,14750.000000000013,0.050000000000000044,0.046099999999999995,umbs_price,13599.499999999998,,
5034744,FL,Duval    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,265000,2021-09-08,2021-10-01,2051-09-01,360,1168.27,3.375,UMBS 30YR 3.0,530000,4015.2100000000028,1033.5000000000036,2981.709999999999,,,,False,0,0,False,Investment property,False,2,50,1459.0,763,Equifax Beacon 5.0,DU,1.05,104.61,0.04610000000000003,13250.000000000011,12216.500000000007,1033.5000000000036,13250.000000000011,13250.000000000011,0.050000000000000044,0.046099999999999995,umbs_price,12216.499999999998,,
5034762,MI,Macomb    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,165000,2021-09-08,2021-10-01,2041-09-01,240,911.99,2.99,UMBS 15YR 2.5,237890,2630.7499999999955,1369.4999999999955,1261.25,,,,False,0,0,False,Primary residence,False,1,66,1320.0,763,Equifax Beacon 5.0,LP,1.05,104.17,0.04170000000000007,8250.000000000007,6880.500000000012,1369.4999999999955,8250.000000000007,8250.000000000007,0.050000000000000044,0.042950000000000016,bank_of_americans,7086.750000000003,8456.249999999998,0.05124999999999999
5034795,OR,Marion    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,355000,2021-09-08,2021-10-01,2051-09-01,360,1445.95,2.75,UMBS 30YR 2.5,743768,6508.32,6425.5,82.82,,,,False,0,0,False,Primary residence,False,1,163,2717.0,763,Equifax Beacon 5.0,LP,1.05,103.19,0.03190000000000004,17750.000000000015,11324.500000000015,6425.5,17750.000000000015,17750.000000000015,0.050000000000000044,0.03189999999999998,umbs_price,11324.499999999993,,
5034850,FL,Broward    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,255000,2021-09-08,2021-10-01,2051-09-01,360,1071.05,2.99,UMBS 30YR 2.5,364286,6016.420000000001,4615.500000000001,1400.92,,,,False,0,0,False,Primary residence,False,1,77,2760.0,763,Equifax Beacon 5.0,LP,1.05,103.19,0.03190000000000004,12750.000000000011,8134.50000000001,4615.500000000001,12750.000000000011,12750.000000000011,0.050000000000000044,0.03189999999999998,umbs_price,8134.4999999999945,,
5034881,MD,Montgomery    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,305000,2021-09-10,2021-10-01,2036-09-01,180,2011.83,2.375,UMBS 30YR 2.0,546498,15616.00000000004,15616.00000000004,0,,,,False,0,0,False,Primary residence,False,1,161,3086.0,763,FICO Risk Score Classic,DU,1.05,99.88,-0.0012000000000000899,15250.000000000013,-366.0000000000274,15616.00000000004,15250.000000000013,15250.000000000013,0.050000000000000044,0.0022374999999999544,storgan_manley,682.4374999999861,16298.437500000025,0.05343750000000008
5034893,CT,Litchfield    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,125000,2021-09-10,2021-10-01,2051-09-01,360,542.54,3.25,UMBS 30YR 3.0,168919,2431.500000000002,487.5000000000018,1944,,,,False,0,0,False,Primary residence,False,1,44,1577.0,763,Equifax Beacon 5.0,DU,1.05,104.61,0.04610000000000003,6250.0000000000055,5762.500000000004,487.5000000000018,6250.0000000000055,6250.0000000000055,0.050000000000000044,0.055162499999999996,golden_sachs,6895.312499999999,7382.812500000001,0.059062500000000004
5034922,GA,Fannin    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,185000,2021-09-11,2021-10-01,2041-09-01,240,1000.72,2.75,UMBS 30YR 2.5,350048,4743.000000000002,3348.500000000002,1394.5,,,,False,0,0,False,Second residence,False,1,140,4784.0,763,Experian Fair Isaac,LP,1.05,103.19,0.03190000000000004,9250.00000000001,5901.500000000007,3348.500000000002,9250.00000000001,9250.00000000001,0.05000000000000005,0.03439999999999998,bank_of_americans,6363.999999999996,9712.499999999998,0.05249999999999999
5034934,CO,El Paso   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,245000,2021-09-11,2021-10-01,2051-09-01,360,997.91,2.75,UMBS 30YR 2.5,408334,6617.000000000001,4434.500000000001,2182.5,,,,False,0,0,False,Primary residence,False,1,47,1332.0,763,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,12250.000000000011,7815.50000000001,4434.500000000001,12250.000000000011,12250.000000000011,0.050000000000000044,0.03189999999999998,umbs_price,7815.4999999999945,,
5034986,TX,Montgomery    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,255000,2021-09-11,2021-10-01,2036-09-01,180,1682.02,2.375,UMBS 30YR 2.0,398438,16856.680000000037,13056.000000000035,3800.6800000000003,,,,False,0,0,False,Primary residence,False,1,107,4191.0,763,Experian Fair Isaac,DU,1.05,99.88,-0.0012000000000000899,12750.000000000011,-306.0000000000229,13056.000000000035,12750.000000000011,12750.000000000011,0.050000000000000044,0.0012999999999999546,golden_sachs,331.4999999999884,13387.500000000024,0.052500000000000095
5035053,CA,Orange    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,425000,2021-09-13,2021-10-01,2051-09-01,360,1773.75,2.94,UMBS 30YR 2.5,708334,7840.760000000002,7692.500000000002,148.26,,,,False,0,0,False,Primary residence,False,1,77,3145.0,763,FICO Risk Score Classic,LP,1.05,103.19,0.03190000000000004,21250.00000000002,13557.500000000016,7692.500000000002,21250.00000000002,21250.00000000002,0.050000000000000044,0.04221249999999998,storgan_manley,17940.312499999993,25632.812499999993,0.060312499999999984
5035069,MI,Wayne    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,145000,2021-09-13,2021-10-01,2041-09-01,240,801.45,2.99,UMBS 30YR 2.5,212082,3807.250000000001,2624.500000000001,1182.75,,,,False,0,0,False,Primary residence,False,1,99,1980.0,763,Equifax Beacon 5.0,DU,1.05,103.19,0.03190000000000004,7250.000000000006,4625.5000000000055,2624.500000000001,7250.000000000006,7250.000000000006,0.050000000000000044,0.03189999999999998,umbs_price,4625.499999999996,,
5035097,CA,Santa Clara   ,False,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,865000,2021-09-15,2021-11-01,2051-10-01,360,3754.3700000000003,3.25,UMBS 30YR 3.0,961112,4338.500000000007,3373.5000000000073,965,725.21,,,False,0,0,False,Primary residence,False,1,148,5674.0,763,FICO Risk Score Classic,DU,1.05,104.61,0.04610000000000003,43250.00000000004,39876.50000000003,3373.5000000000073,43250.00000000004,42524.79000000004,0.049161606936416226,0.05078749999999999,pj_logan,43931.18749999999,47304.6875,0.0546875
5035190,IN,Dearborn    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,155000,2021-09-15,2021-11-01,2051-10-01,360,683.33,3.375,UMBS 15YR 3.0,225226,1157.0,0.0,1157,,,,False,0,0,False,Primary residence,False,1,29,870.0,763,Experian Fair Isaac,LP,1.05,105.0,0.050000000000000044,7750.000000000007,7750.000000000007,0.0,7750.000000000007,7750.000000000007,0.050000000000000044,0.0659375,golden_sachs,10220.3125,10220.3125,0.0659375
5035200,CA,Riverside    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,295000,2021-09-15,2021-11-01,2051-10-01,360,1221.01,2.875,UMBS 15YR 2.5,368750,4111.499999999993,2448.4999999999927,1663,,,,False,0,0,False,Primary residence,False,1,122,1627.0,763,Experian Fair Isaac,DU,1.05,104.17,0.04170000000000007,14750.000000000013,12301.50000000002,2448.4999999999927,14750.000000000013,14750.000000000013,0.050000000000000044,0.051075000000000016,golden_sachs,15067.125000000005,17515.625,0.059375
