loan_id,closing_date,file_in_audit,file_audit_complete,file_sent_to_custodian,file_at_custodian,audit_tat_days,custodian_tat_days
5027456,2021-09-15,2021-09-20,,,,,
5033708,2021-09-15,2021-09-20,,,,,
5022050,2021-09-15,2021-09-20,,,,,
5035097,2021-09-15,2021-09-20,,,,,
5021708,2021-09-15,2021-09-20,,,,,
5030727,2021-09-15,2021-09-20,2021-09-21,,,6,
5026971,2021-09-15,2021-09-20,2021-09-21,,,6,
5033991,2021-09-15,2021-09-20,,,,,
5025324,2021-09-15,2021-09-20,,,,,
5033551,2021-09-15,2021-09-20,2021-09-20,,,5,
5032417,2021-09-15,2021-09-20,,,,,
5032983,2021-09-15,2021-09-20,2021-09-21,,,6,
5026079,2021-09-15,2021-09-20,,,,,
5027280,2021-09-15,2021-09-20,2021-09-20,2021-09-21,,5,
5031793,2021-09-15,2021-09-20,2021-09-20,,,5,
5032737,2021-09-15,2021-09-20,,,,,
5032802,2021-09-15,2021-09-20,2021-09-20,2021-09-21,,5,
5033015,2021-09-15,2021-09-20,2021-09-21,,,6,
5021899,2021-09-15,2021-09-20,2021-09-20,,,5,
5026988,2021-09-15,2021-09-20,2021-09-21,,,6,
5022762,2021-09-15,2021-09-20,,,,,
5031093,2021-09-15,2021-09-20,,,,,
5028677,2021-09-15,2021-09-20,,,,,
5021720,2021-09-15,2021-09-20,2021-09-21,,,6,
5035064,2021-09-15,2021-09-20,2021-09-20,2021-09-21,,5,
5023984,2021-09-15,2021-09-20,,,,,
5024129,2021-09-15,2021-09-20,,,,,
5037634,2021-09-15,2021-09-20,,,,,
5035056,2021-09-15,2021-09-20,2021-09-20,2021-09-21,,5,
5022563,2021-09-15,2021-09-20,,,,,
5035124,2021-09-15,2021-09-20,,,,,
5022896,2021-09-15,2021-09-20,2021-09-21,,,6,
5030696,2021-09-15,2021-09-20,2021-09-21,,,6,
5035085,2021-09-15,2021-09-20,,,,,
5037071,2021-09-15,2021-09-20,,,,,
5026436,2021-09-15,2021-09-21,,,,,
5035196,2021-09-15,2021-09-21,,,,,
5035456,2021-09-15,2021-09-21,,,,,
5026184,2021-09-15,2021-09-21,,,,,
5025170,2021-09-15,2021-09-21,,,,,
5025005,2021-09-15,2021-09-21,,,,,
5034910,2021-09-15,2021-09-21,,,,,
5036828,2021-09-15,2021-09-21,,,,,
5033710,2021-09-15,2021-09-21,,,,,
5033038,2021-09-15,2021-09-21,,,,,
5029662,2021-09-15,2021-09-21,,,,,
5030336,2021-09-15,2021-09-21,,,,,
5034125,2021-09-15,2021-09-21,,,,,
5025144,2021-09-15,2021-09-21,,,,,
5026160,2021-09-15,2021-09-21,,,,,
5021920,2021-09-15,,,,,,
5024350,2021-09-15,,,,,,
5028888,2021-09-15,,,,,,
5037144,2021-09-15,,,,,,
5033629,2021-09-15,,,,,,
5022611,2021-09-15,,,,,,
5021374,2021-09-15,,,,,,
5031515,2021-09-15,,,,,,
5036119,2021-09-15,,,,,,
5025869,2021-09-15,,,,,,
5022047,2021-09-15,,,,,,
5023956,2021-09-15,,,,,,
5021702,2021-09-15,,,,,,
5023993,2021-09-15,,,,,,
5024180,2021-09-15,,,,,,
5035517,2021-09-15,,,,,,
5029763,2021-09-15,,,,,,
5024372,2021-09-15,,,,,,
5026808,2021-09-15,,,,,,
5029577,2021-09-15,,,,,,
5037000,2021-09-15,,,,,,
5030802,2021-09-15,,,,,,
5023913,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5030387,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5026795,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5031932,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5032025,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5030679,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5033175,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5032759,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5030021,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5035234,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5023964,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5028388,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5033794,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5033641,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5032757,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5033712,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5026836,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5026306,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5034937,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5027799,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5022677,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5028743,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5037147,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5022327,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5026791,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5034674,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5022293,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5022185,2021-09-16,2021-09-20,2021-09-20,,,4,
5022938,2021-09-16,2021-09-20,2021-09-20,,,4,
5027069,2021-09-16,2021-09-20,2021-09-20,,,4,
5022666,2021-09-16,2021-09-20,2021-09-20,,,4,
5024708,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5028156,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5021862,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5026964,2021-09-16,2021-09-20,2021-09-20,,,4,
5031179,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5029209,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5022332,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5025103,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5024646,2021-09-16,2021-09-20,2021-09-20,,,4,
5036665,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5022816,2021-09-16,2021-09-20,2021-09-20,,,4,
5026654,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5037163,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5023381,2021-09-16,2021-09-20,2021-09-20,,,4,
5026772,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5033595,2021-09-16,2021-09-20,2021-09-21,,,5,
5031418,2021-09-16,2021-09-20,2021-09-21,,,5,
5031397,2021-09-16,2021-09-20,2021-09-21,,,5,
5036109,2021-09-16,2021-09-20,2021-09-21,,,5,
5025441,2021-09-16,2021-09-20,2021-09-21,,,5,
5024302,2021-09-16,2021-09-20,2021-09-21,,,5,
5037101,2021-09-16,2021-09-20,2021-09-21,,,5,
5029860,2021-09-16,2021-09-20,2021-09-21,,,5,
5021827,2021-09-16,2021-09-20,,,,,
5026763,2021-09-16,2021-09-20,,,,,
5032863,2021-09-16,2021-09-20,,,,,
5031651,2021-09-16,2021-09-20,,,,,
5031960,2021-09-16,2021-09-20,,,,,
5034006,2021-09-16,2021-09-20,,,,,
5037018,2021-09-16,2021-09-20,,,,,
5023231,2021-09-16,2021-09-20,,,,,
5027837,2021-09-16,2021-09-20,,,,,
5026261,2021-09-16,2021-09-20,2021-09-21,,,5,
5035240,2021-09-16,2021-09-20,2021-09-21,,,5,
5025058,2021-09-16,2021-09-20,,,,,
5036669,2021-09-16,2021-09-20,2021-09-20,,,4,
5033491,2021-09-16,2021-09-20,,,,,
5030651,2021-09-16,2021-09-20,,,,,
5032629,2021-09-16,2021-09-20,2021-09-21,,,5,
5022633,2021-09-16,2021-09-20,2021-09-21,,,5,
5032877,2021-09-16,2021-09-20,2021-09-21,,,5,
5024729,2021-09-16,2021-09-20,,,,,
5024468,2021-09-16,2021-09-20,,,,,
5024001,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5028679,2021-09-16,2021-09-20,2021-09-21,,,5,
5022823,2021-09-16,2021-09-20,,,,,
5029332,2021-09-16,2021-09-20,,,,,
5025025,2021-09-16,2021-09-20,,,,,
5026039,2021-09-16,2021-09-20,,,,,
5034765,2021-09-16,2021-09-20,,,,,
5025364,2021-09-16,2021-09-20,2021-09-21,,,5,
5032853,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5031289,2021-09-16,2021-09-20,,,,,
5036345,2021-09-16,2021-09-20,,,,,
5031597,2021-09-16,2021-09-20,,,,,
5025409,2021-09-16,2021-09-20,2021-09-21,,,5,
5024087,2021-09-16,2021-09-20,,,,,
5025985,2021-09-16,2021-09-20,,,,,
5030357,2021-09-16,2021-09-20,2021-09-20,,,4,
5028724,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5025873,2021-09-16,2021-09-20,,,,,
5027514,2021-09-16,2021-09-20,2021-09-21,,,5,
5031084,2021-09-16,2021-09-20,2021-09-21,,,5,
5034587,2021-09-16,2021-09-20,,,,,
5027409,2021-09-16,2021-09-20,2021-09-21,,,5,
5026213,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5037552,2021-09-16,2021-09-20,,,,,
5021416,2021-09-16,2021-09-20,2021-09-21,,,5,
5036187,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5026768,2021-09-16,2021-09-20,,,,,
5023253,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5028683,2021-09-16,2021-09-20,,,,,
5033784,2021-09-16,2021-09-20,2021-09-21,,,5,
5029809,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5027309,2021-09-16,2021-09-20,,,,,
5023224,2021-09-16,2021-09-20,2021-09-21,,,5,
5027044,2021-09-16,2021-09-20,2021-09-21,,,5,
5033135,2021-09-16,2021-09-20,,,,,
5026070,2021-09-16,2021-09-20,,,,,
5024815,2021-09-16,2021-09-20,,,,,
5025557,2021-09-16,2021-09-20,2021-09-21,,,5,
5030591,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5025942,2021-09-16,2021-09-20,2021-09-21,,,5,
5032784,2021-09-16,2021-09-20,,,,,
5026693,2021-09-16,2021-09-20,,,,,
5032966,2021-09-16,2021-09-20,2021-09-20,,,4,
5028890,2021-09-16,2021-09-20,,,,,
5030844,2021-09-16,2021-09-20,2021-09-21,,,5,
5033685,2021-09-16,2021-09-20,,,,,
5025020,2021-09-16,2021-09-20,,,,,
5025012,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5034931,2021-09-16,2021-09-20,,,,,
5029140,2021-09-16,2021-09-20,,,,,
5027383,2021-09-16,2021-09-20,,,,,
5031338,2021-09-16,2021-09-20,2021-09-21,,,5,
5037310,2021-09-16,2021-09-20,2021-09-21,,,5,
5022601,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5030449,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5026255,2021-09-16,2021-09-20,2021-09-21,,,5,
5037252,2021-09-16,2021-09-20,2021-09-21,,,5,
5033913,2021-09-16,2021-09-20,2021-09-21,,,5,
5031269,2021-09-16,2021-09-20,,,,,
5025719,2021-09-16,2021-09-20,,,,,
5028561,2021-09-16,2021-09-20,,,,,
5023692,2021-09-16,2021-09-20,2021-09-21,,,5,
5032818,2021-09-16,2021-09-20,,,,,
5034500,2021-09-16,2021-09-20,2021-09-21,,,5,
5031659,2021-09-16,2021-09-20,,,,,
5035555,2021-09-16,2021-09-20,,,,,
5022468,2021-09-16,2021-09-20,2021-09-21,,,5,
5037171,2021-09-16,2021-09-20,,,,,
5023653,2021-09-16,2021-09-20,,,,,
5035572,2021-09-16,2021-09-20,,,,,
5024548,2021-09-16,2021-09-20,,,,,
5022621,2021-09-16,2021-09-20,,,,,
5022075,2021-09-16,2021-09-20,2021-09-21,,,5,
5031885,2021-09-16,2021-09-20,,,,,
5031957,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5021727,2021-09-16,2021-09-20,2021-09-21,,,5,
5036018,2021-09-16,2021-09-20,,,,,
5029312,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5025843,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5037389,2021-09-16,2021-09-20,,,,,
5025313,2021-09-16,2021-09-20,,,,,
5030763,2021-09-16,2021-09-20,2021-09-21,,,5,
5028856,2021-09-16,2021-09-20,,,,,
5035519,2021-09-16,2021-09-20,,,,,
5033112,2021-09-16,2021-09-20,,,,,
5022195,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5031125,2021-09-16,2021-09-20,2021-09-20,,,4,
5032585,2021-09-16,2021-09-20,,,,,
5029365,2021-09-16,2021-09-20,,,,,
5028280,2021-09-16,2021-09-20,2021-09-21,,,5,
5034610,2021-09-16,2021-09-20,,,,,
5031926,2021-09-16,2021-09-20,2021-09-21,,,5,
5031468,2021-09-16,2021-09-20,,,,,
5024727,2021-09-16,2021-09-20,,,,,
5027259,2021-09-16,2021-09-20,,,,,
5021866,2021-09-16,2021-09-20,,,,,
5034731,2021-09-16,2021-09-20,,,,,
5024552,2021-09-16,2021-09-20,,,,,
5021487,2021-09-16,2021-09-20,,,,,
5024662,2021-09-16,2021-09-20,2021-09-21,,,5,
5032102,2021-09-16,2021-09-20,2021-09-21,,,5,
5023649,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5026992,2021-09-16,2021-09-20,,,,,
5027364,2021-09-16,2021-09-20,2021-09-21,,,5,
5027915,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5036184,2021-09-16,2021-09-20,,,,,
5026995,2021-09-16,2021-09-20,,,,,
5026088,2021-09-16,2021-09-20,2021-09-21,,,5,
5028442,2021-09-16,2021-09-20,2021-09-20,,,4,
5023660,2021-09-16,2021-09-20,2021-09-21,,,5,
5034973,2021-09-16,2021-09-20,,,,,
5031919,2021-09-16,2021-09-20,,,,,
5029539,2021-09-16,2021-09-20,,,,,
5023633,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5031449,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5029985,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5037289,2021-09-16,2021-09-20,,,,,
5037405,2021-09-16,2021-09-20,,,,,
5025833,2021-09-16,2021-09-20,,,,,
5026857,2021-09-16,2021-09-20,,,,,
5029115,2021-09-16,2021-09-20,2021-09-21,,,5,
5025072,2021-09-16,2021-09-20,,,,,
5028790,2021-09-16,2021-09-20,,,,,
5023154,2021-09-16,2021-09-20,,,,,
5022337,2021-09-16,2021-09-20,,,,,
5023629,2021-09-16,2021-09-20,,,,,
5025712,2021-09-16,2021-09-20,,,,,
5023961,2021-09-16,2021-09-20,,,,,
5033764,2021-09-16,2021-09-20,,,,,
5026270,2021-09-16,2021-09-20,2021-09-21,,,5,
5024704,2021-09-16,2021-09-20,,,,,
5028741,2021-09-16,2021-09-20,,,,,
5037078,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5025297,2021-09-16,2021-09-20,2021-09-21,,,5,
5028099,2021-09-16,2021-09-20,,,,,
5027342,2021-09-16,2021-09-20,2021-09-20,2021-09-21,,4,
5029089,2021-09-16,2021-09-20,2021-09-21,,,5,
5022107,2021-09-16,2021-09-20,,,,,
5029433,2021-09-16,2021-09-20,2021-09-21,,,5,
5037324,2021-09-16,2021-09-20,,,,,
5031335,2021-09-16,2021-09-20,2021-09-21,,,5,
5028155,2021-09-16,2021-09-20,,,,,
5035280,2021-09-16,2021-09-20,2021-09-21,,,5,
5033741,2021-09-16,2021-09-20,2021-09-21,,,5,
5034501,2021-09-16,2021-09-20,2021-09-20,,,4,
5030451,2021-09-16,2021-09-20,2021-09-20,,,4,
5026207,2021-09-16,2021-09-20,,,,,
5031654,2021-09-16,2021-09-20,2021-09-21,,,5,
5024195,2021-09-16,2021-09-20,,,,,
5025100,2021-09-16,2021-09-21,,,,,
5024963,2021-09-16,2021-09-21,,,,,
5035227,2021-09-16,2021-09-21,,,,,
5022678,2021-09-16,2021-09-21,,,,,
5025497,2021-09-16,2021-09-21,,,,,
5021431,2021-09-16,2021-09-21,,,,,
5032890,2021-09-16,2021-09-21,,,,,
5033508,2021-09-16,2021-09-21,,,,,
5033543,2021-09-16,2021-09-21,,,,,
5036188,2021-09-16,2021-09-21,,,,,
5032242,2021-09-16,2021-09-21,,,,,
5023062,2021-09-16,2021-09-21,,,,,
5036505,2021-09-16,2021-09-21,,,,,
5023380,2021-09-16,2021-09-21,,,,,
5032171,2021-09-16,2021-09-21,,,,,
5037097,2021-09-16,2021-09-21,,,,,
5022297,2021-09-16,2021-09-21,,,,,
5028908,2021-09-16,2021-09-21,,,,,
5031311,2021-09-16,2021-09-21,,,,,
5036353,2021-09-16,2021-09-21,,,,,
5031228,2021-09-16,2021-09-21,,,,,
5023919,2021-09-16,2021-09-21,,,,,
5030646,2021-09-16,2021-09-21,,,,,
5028139,2021-09-16,2021-09-21,,,,,
5028594,2021-09-16,2021-09-21,,,,,
5025996,2021-09-16,2021-09-21,,,,,
5032814,2021-09-16,2021-09-21,,,,,
5021902,2021-09-16,2021-09-21,,,,,
5023655,2021-09-16,2021-09-21,,,,,
5024531,2021-09-16,2021-09-21,,,,,
5037450,2021-09-16,2021-09-21,,,,,
5033018,2021-09-16,2021-09-21,,,,,
5035005,2021-09-16,2021-09-21,,,,,
5035792,2021-09-16,2021-09-21,,,,,
5027055,2021-09-16,2021-09-21,,,,,
5037062,2021-09-16,2021-09-21,,,,,
5028837,2021-09-16,2021-09-21,,,,,
5034915,2021-09-16,2021-09-21,,,,,
5035807,2021-09-16,2021-09-21,,,,,
5029197,2021-09-16,2021-09-21,,,,,
5023160,2021-09-16,2021-09-21,,,,,
5024960,2021-09-16,2021-09-21,,,,,
5021915,2021-09-16,2021-09-21,,,,,
5035160,2021-09-16,2021-09-21,,,,,
5022353,2021-09-16,,,,,,
5022199,2021-09-16,,,,,,
5023587,2021-09-16,,,,,,
5023644,2021-09-16,,,,,,
5026927,2021-09-16,,,,,,
5027150,2021-09-16,,,,,,
5033029,2021-09-16,,,,,,
5026274,2021-09-16,,,,,,
5036330,2021-09-16,,,,,,
5026877,2021-09-16,,,,,,
5029951,2021-09-16,,,,,,
5028733,2021-09-16,,,,,,
5024642,2021-09-16,,,,,,
5037223,2021-09-16,,,,,,
5023917,2021-09-16,,,,,,
5023442,2021-09-16,,,,,,
5035009,2021-09-16,,,,,,
5030499,2021-09-16,,,,,,
5035508,2021-09-16,,,,,,
5031645,2021-09-16,,,,,,
5037274,2021-09-16,,,,,,
5027728,2021-09-16,,,,,,
5030377,2021-09-16,,,,,,
5030480,2021-09-16,,,,,,
5021949,2021-09-16,,,,,,
5021754,2021-09-16,,,,,,
5022794,2021-09-16,,,,,,
5021592,2021-09-16,,,,,,
5021613,2021-09-16,,,,,,
5033003,2021-09-16,,,,,,
5027023,2021-09-16,,,,,,
5025180,2021-09-16,,,,,,
5036243,2021-09-16,,,,,,
5031520,2021-09-16,,,,,,
5024582,2021-09-16,,,,,,
5033970,2021-09-16,,,,,,
5024051,2021-09-16,,,,,,
5027859,2021-09-16,,,,,,
5034019,2021-09-16,,,,,,
5035391,2021-09-16,,,,,,
5023521,2021-09-16,,,,,,
5023057,2021-09-16,,,,,,
5022807,2021-09-16,,,,,,
5027888,2021-09-16,,,,,,
5024870,2021-09-16,,,,,,
5025049,2021-09-16,,,,,,
5026209,2021-09-16,,,,,,
5035543,2021-09-16,,,,,,
5028219,2021-09-16,,,,,,
5037264,2021-09-16,,,,,,
5032023,2021-09-16,,,,,,
5027504,2021-09-16,,,,,,
5029181,2021-09-16,,,,,,
5021852,2021-09-17,2021-09-20,2021-09-21,,,4,
5024022,2021-09-17,2021-09-20,2021-09-21,,,4,
5027579,2021-09-17,2021-09-20,2021-09-21,,,4,
5033119,2021-09-17,2021-09-20,2021-09-21,,,4,
5027665,2021-09-17,2021-09-20,2021-09-21,,,4,
5032913,2021-09-17,2021-09-20,2021-09-21,,,4,
5024325,2021-09-17,2021-09-20,2021-09-21,,,4,
5027441,2021-09-17,2021-09-20,2021-09-21,,,4,
5024198,2021-09-17,2021-09-20,2021-09-21,,,4,
5033217,2021-09-17,2021-09-20,2021-09-21,,,4,
5025240,2021-09-17,2021-09-20,2021-09-21,,,4,
5028364,2021-09-17,2021-09-20,2021-09-21,,,4,
5021749,2021-09-17,2021-09-20,2021-09-21,,,4,
5023935,2021-09-17,2021-09-20,2021-09-21,,,4,
5024032,2021-09-17,2021-09-20,2021-09-21,,,4,
5026179,2021-09-17,2021-09-20,2021-09-21,,,4,
5027948,2021-09-17,2021-09-20,2021-09-21,,,4,
5034506,2021-09-17,2021-09-20,2021-09-21,,,4,
5034599,2021-09-17,2021-09-20,2021-09-21,,,4,
5031598,2021-09-17,2021-09-20,2021-09-21,,,4,
5032136,2021-09-17,2021-09-20,2021-09-21,,,4,
5027454,2021-09-17,2021-09-20,2021-09-21,,,4,
5027508,2021-09-17,2021-09-20,2021-09-21,,,4,
5036858,2021-09-17,2021-09-20,2021-09-21,,,4,
5028871,2021-09-17,2021-09-20,2021-09-21,,,4,
5027190,2021-09-17,2021-09-20,2021-09-21,,,4,
5031156,2021-09-17,2021-09-20,2021-09-21,,,4,
5022961,2021-09-17,2021-09-20,2021-09-21,,,4,
5032873,2021-09-17,2021-09-20,2021-09-21,,,4,
5028972,2021-09-17,2021-09-20,2021-09-21,,,4,
5026028,2021-09-17,2021-09-20,2021-09-21,,,4,
5021612,2021-09-17,2021-09-20,,,,,
5022834,2021-09-17,2021-09-20,,,,,
5032231,2021-09-17,2021-09-20,,,,,
5026324,2021-09-17,2021-09-20,,,,,
5035099,2021-09-17,2021-09-20,,,,,
5037010,2021-09-17,2021-09-20,,,,,
5034403,2021-09-17,2021-09-20,,,,,
5021973,2021-09-17,2021-09-20,,,,,
5022935,2021-09-17,2021-09-20,,,,,
5037288,2021-09-17,2021-09-20,2021-09-21,,,4,
5026059,2021-09-17,2021-09-20,2021-09-21,,,4,
5035730,2021-09-17,2021-09-20,,,,,
5029060,2021-09-17,2021-09-20,,,,,
5028892,2021-09-17,2021-09-20,,,,,
5030666,2021-09-17,2021-09-20,2021-09-21,,,4,
5033045,2021-09-17,2021-09-20,,,,,
5027755,2021-09-17,2021-09-20,2021-09-21,,,4,
5022838,2021-09-17,2021-09-20,,,,,
5028704,2021-09-17,2021-09-20,,,,,
5022301,2021-09-17,2021-09-20,2021-09-21,,,4,
5021464,2021-09-17,2021-09-20,,,,,
5032250,2021-09-17,2021-09-20,,,,,
5035589,2021-09-17,2021-09-20,,,,,
5024770,2021-09-17,2021-09-20,,,,,
5027246,2021-09-17,2021-09-20,,,,,
5033229,2021-09-17,2021-09-20,2021-09-21,,,4,
5032068,2021-09-17,2021-09-20,,,,,
5028648,2021-09-17,2021-09-20,2021-09-21,,,4,
5023967,2021-09-17,2021-09-20,,,,,
5028641,2021-09-17,2021-09-20,2021-09-21,,,4,
5029757,2021-09-17,2021-09-20,2021-09-21,,,4,
5031573,2021-09-17,2021-09-20,,,,,
5024736,2021-09-17,2021-09-20,,,,,
5027544,2021-09-17,2021-09-20,,,,,
5028793,2021-09-17,2021-09-20,2021-09-21,,,4,
5031694,2021-09-17,2021-09-20,2021-09-21,,,4,
5029712,2021-09-17,2021-09-20,,,,,
5028847,2021-09-17,2021-09-20,2021-09-21,,,4,
5022307,2021-09-17,2021-09-20,2021-09-21,,,4,
5023385,2021-09-17,2021-09-20,,,,,
5027049,2021-09-17,2021-09-20,,,,,
5031497,2021-09-17,2021-09-20,,,,,
5037507,2021-09-17,2021-09-20,2021-09-21,,,4,
5031323,2021-09-17,2021-09-20,,,,,
5026900,2021-09-17,2021-09-20,,,,,
5029624,2021-09-17,2021-09-20,2021-09-21,,,4,
5032399,2021-09-17,2021-09-20,2021-09-21,,,4,
5033298,2021-09-17,2021-09-20,2021-09-21,,,4,
5029486,2021-09-17,2021-09-20,,,,,
5037249,2021-09-17,2021-09-20,,,,,
5022122,2021-09-17,2021-09-20,,,,,
5035595,2021-09-17,2021-09-20,,,,,
5037160,2021-09-17,2021-09-20,2021-09-21,,,4,
5034127,2021-09-17,2021-09-20,,,,,
5024802,2021-09-17,2021-09-20,,,,,
5030037,2021-09-17,2021-09-20,,,,,
5034160,2021-09-17,2021-09-20,,,,,
5026143,2021-09-17,2021-09-20,2021-09-21,,,4,
5028917,2021-09-17,2021-09-20,,,,,
5021933,2021-09-17,2021-09-20,2021-09-21,,,4,
5027990,2021-09-17,2021-09-20,,,,,
5035323,2021-09-17,2021-09-20,2021-09-21,,,4,
5021871,2021-09-17,2021-09-20,2021-09-21,,,4,
5031151,2021-09-17,2021-09-20,2021-09-21,,,4,
5036255,2021-09-17,2021-09-20,,,,,
5028766,2021-09-17,2021-09-20,2021-09-21,,,4,
5029285,2021-09-17,2021-09-20,,,,,
5033141,2021-09-17,2021-09-20,2021-09-21,,,4,
5034577,2021-09-17,2021-09-20,,,,,
5026260,2021-09-17,2021-09-20,,,,,
5028617,2021-09-17,2021-09-20,,,,,
5034033,2021-09-17,2021-09-20,,,,,
5025679,2021-09-17,2021-09-20,,,,,
5035260,2021-09-17,2021-09-20,,,,,
5025762,2021-09-17,2021-09-20,,,,,
5035672,2021-09-17,2021-09-20,2021-09-21,,,4,
5037429,2021-09-17,2021-09-20,,,,,
5023635,2021-09-17,2021-09-20,,,,,
5028656,2021-09-17,2021-09-20,,,,,
5030433,2021-09-17,2021-09-20,,,,,
5027473,2021-09-17,2021-09-20,,,,,
5033084,2021-09-17,2021-09-21,,,,,
5026229,2021-09-17,2021-09-21,,,,,
5028883,2021-09-17,2021-09-21,,,,,
5032999,2021-09-17,2021-09-21,,,,,
5030660,2021-09-17,2021-09-21,,,,,
5031679,2021-09-17,2021-09-21,,,,,
5023234,2021-09-17,2021-09-21,,,,,
5023374,2021-09-17,2021-09-21,,,,,
5036921,2021-09-17,2021-09-21,,,,,
5022943,2021-09-17,2021-09-21,,,,,
5026384,2021-09-17,2021-09-21,,,,,
5035074,2021-09-17,2021-09-21,,,,,
5036360,2021-09-17,2021-09-21,,,,,
5028752,2021-09-17,2021-09-21,,,,,
5035661,2021-09-17,2021-09-21,,,,,
5032402,2021-09-17,2021-09-21,,,,,
5024054,2021-09-17,2021-09-21,,,,,
5028586,2021-09-17,2021-09-21,,,,,
5032170,2021-09-17,2021-09-21,,,,,
5032045,2021-09-17,2021-09-21,,,,,
5030634,2021-09-17,2021-09-21,,,,,
5037265,2021-09-17,2021-09-21,,,,,
5030692,2021-09-17,2021-09-21,,,,,
5026924,2021-09-17,2021-09-21,,,,,
5028948,2021-09-17,2021-09-21,,,,,
5025106,2021-09-17,2021-09-21,,,,,
5026954,2021-09-17,2021-09-21,,,,,
5024243,2021-09-17,2021-09-21,,,,,
5036443,2021-09-17,2021-09-21,,,,,
5036610,2021-09-17,2021-09-21,,,,,
5031395,2021-09-17,2021-09-21,,,,,
5029598,2021-09-17,2021-09-21,,,,,
5033058,2021-09-17,2021-09-21,,,,,
5031278,2021-09-17,2021-09-21,,,,,
5027578,2021-09-17,2021-09-21,,,,,
5023084,2021-09-17,,,,,,
5024012,2021-09-17,,,,,,
5037486,2021-09-17,,,,,,
5035757,2021-09-17,,,,,,
5031457,2021-09-17,,,,,,
5027125,2021-09-17,,,,,,
5027205,2021-09-17,,,,,,
5031979,2021-09-17,,,,,,
5028302,2021-09-17,,,,,,
5025523,2021-09-17,,,,,,
5026409,2021-09-17,,,,,,
5035126,2021-09-17,,,,,,
