loan_id,state_code,county,derived_dwelling_category,property_value,loan_amount,ltv_ratio,ltv_tier
5036797,CA,Sacramento    ,Single Family (1-4 Units):Site-Built,1404708.0,185000.0,13.17,Standard Risk (<=80%)
5036800,ND,Cass    ,Single Family (1-4 Units):Site-Built,345570.0,305000.0,88.26,High Risk (>80%)
5036854,KY,Marion    ,Single Family (1-4 Units):Site-Built,217182.0,135000.0,62.16,Standard Risk (<=80%)
5036894,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,512500.0,205000.0,40.0,Standard Risk (<=80%)
5037079,LA,St. Tammany Parish  ,Single Family (1-4 Units):Site-Built,201501.0,145000.0,71.96,Standard Risk (<=80%)
5037089,NV,Clark    ,Single Family (1-4 Units):Site-Built,455606.0,215000.0,47.19,Standard Risk (<=80%)
5037139,MO,St. Louis   ,Single Family (1-4 Units):Site-Built,381945.0,275000.0,72.0,Standard Risk (<=80%)
5037159,IN,Morgan    ,Single Family (1-4 Units):Site-Built,220589.0,75000.0,34.0,Standard Risk (<=80%)
5037177,SC,Pickens    ,Single Family (1-4 Units):Site-Built,185021.0,125000.0,67.56,Standard Risk (<=80%)
5037247,GA,Richmond    ,Single Family (1-4 Units):Site-Built,192940.0,135000.0,69.97,Standard Risk (<=80%)
5037291,MN,Wright    ,Single Family (1-4 Units):Site-Built,167118.0,105000.0,62.83,Standard Risk (<=80%)
5037400,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,758698.0,205000.0,27.02,Standard Risk (<=80%)
5037500,CA,Riverside    ,Single Family (1-4 Units):Site-Built,608696.0,245000.0,40.25,Standard Risk (<=80%)
5037566,MI,Oakland    ,Single Family (1-4 Units):Site-Built,236340.0,125000.0,52.89,Standard Risk (<=80%)
5037617,CA,Nevada    ,Single Family (1-4 Units):Site-Built,2237275.0,545000.0,24.36,Standard Risk (<=80%)
5037624,CT,New London   ,Single Family (1-4 Units):Site-Built,255050.0,125000.0,49.01,Standard Risk (<=80%)
5024842,CA,San Bernardino   ,Single Family (1-4 Units):Site-Built,311977.0,205000.0,65.71,Standard Risk (<=80%)
5025068,MI,Wayne    ,Single Family (1-4 Units):Site-Built,168237.0,125000.0,74.3,Standard Risk (<=80%)
5025343,NC,Onslow    ,Single Family (1-4 Units):Site-Built,195008.0,125000.0,64.1,Standard Risk (<=80%)
5025386,NY,Wyoming    ,Single Family (1-4 Units):Site-Built,207143.0,145000.0,70.0,Standard Risk (<=80%)
5025414,WY,Fremont    ,Single Family (1-4 Units):Site-Built,418018.0,245000.0,58.61,Standard Risk (<=80%)
5025486,MI,Kent    ,Single Family (1-4 Units):Site-Built,478510.0,285000.0,59.56,Standard Risk (<=80%)
5026246,IN,Shelby    ,Single Family (1-4 Units):Site-Built,156344.0,105000.0,67.16,Standard Risk (<=80%)
5026696,WA,Pierce    ,Single Family (1-4 Units):Site-Built,456250.0,365000.0,80.0,Standard Risk (<=80%)
5026727,NY,Clinton    ,Single Family (1-4 Units):Site-Built,194737.0,185000.0,95.0,High Risk (>80%)
5027037,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,1309436.0,705000.0,53.84,Standard Risk (<=80%)
5027305,MI,Kent    ,Single Family (1-4 Units):Site-Built,206250.0,165000.0,80.0,Standard Risk (<=80%)
5027342,VA,Chesterfield    ,Single Family (1-4 Units):Site-Built,386041.0,125000.0,32.38,Standard Risk (<=80%)
5027364,IN,Elkhart    ,Single Family (1-4 Units):Site-Built,121671.0,95000.0,78.08,Standard Risk (<=80%)
5027578,NJ,Sussex    ,Single Family (1-4 Units):Site-Built,304124.0,295000.0,97.0,High Risk (>80%)
5027832,RI,Bristol    ,Single Family (1-4 Units):Site-Built,410034.0,255000.0,62.19,Standard Risk (<=80%)
5027860,CA,Fresno    ,Single Family (1-4 Units):Site-Built,375000.0,225000.0,60.0,Standard Risk (<=80%)
5027998,NC,New Hanover   ,Single Family (1-4 Units):Site-Built,225849.0,155000.0,68.63,Standard Risk (<=80%)
5028189,TX,Denton    ,Single Family (1-4 Units):Site-Built,500491.0,255000.0,50.95,Standard Risk (<=80%)
5028485,CA,San Diego   ,Single Family (1-4 Units):Site-Built,587500.0,235000.0,40.0,Standard Risk (<=80%)
5028774,UT,Weber    ,Single Family (1-4 Units):Site-Built,310020.0,125000.0,40.32,Standard Risk (<=80%)
5029146,CA,Santa Clara   ,Single Family (1-4 Units):Site-Built,770640.0,505000.0,65.53,Standard Risk (<=80%)
5029222,TN,Knox    ,Single Family (1-4 Units):Site-Built,117766.0,105000.0,89.16,High Risk (>80%)
5029737,MO,Lafayette    ,Single Family (1-4 Units):Site-Built,175030.0,75000.0,42.85,Standard Risk (<=80%)
5029918,LA,Avoyelles Parish   ,Single Family (1-4 Units):Site-Built,193750.0,155000.0,80.0,Standard Risk (<=80%)
5030038,NM,Sandoval    ,Single Family (1-4 Units):Site-Built,232143.0,65000.0,28.0,Standard Risk (<=80%)
5030595,MI,Oakland    ,Single Family (1-4 Units):Site-Built,338889.0,305000.0,90.0,High Risk (>80%)
5030830,CA,Orange    ,Single Family (1-4 Units):Site-Built,1012718.0,215000.0,21.23,Standard Risk (<=80%)
5030982,DE,Kent    ,Single Family (1-4 Units):Site-Built,361843.0,275000.0,76.0,Standard Risk (<=80%)
5031112,TX,Potter    ,Single Family (1-4 Units):Site-Built,180045.0,155000.0,86.09,High Risk (>80%)
5031257,GA,Camden    ,Single Family (1-4 Units):Site-Built,438882.0,135000.0,30.76,Standard Risk (<=80%)
5031262,FL,Charlotte    ,Single Family (1-4 Units):Site-Built,471154.0,245000.0,52.0,Standard Risk (<=80%)
5031288,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,563807.0,205000.0,36.36,Standard Risk (<=80%)
5031320,IL,Boone    ,Single Family (1-4 Units):Site-Built,126866.0,85000.0,67.0,Standard Risk (<=80%)
5032139,CT,Litchfield    ,Single Family (1-4 Units):Site-Built,257895.0,245000.0,95.0,High Risk (>80%)
5032203,AL,Jefferson    ,Single Family (1-4 Units):Site-Built,257156.0,115000.0,44.72,Standard Risk (<=80%)
5032441,GA,Gwinnett    ,Single Family (1-4 Units):Site-Built,426707.0,255000.0,59.76,Standard Risk (<=80%)
5032677,OH,Summit    ,Single Family (1-4 Units):Site-Built,298073.0,215000.0,72.13,Standard Risk (<=80%)
5032893,FL,Palm Beach   ,Single Family (1-4 Units):Site-Built,521882.0,415000.0,79.52,Standard Risk (<=80%)
5033234,PA,Bucks    ,Single Family (1-4 Units):Site-Built,658334.0,395000.0,60.0,Standard Risk (<=80%)
5033994,MA,Middlesex    ,Single Family (1-4 Units):Site-Built,908130.0,515000.0,56.71,Standard Risk (<=80%)
5034583,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,683847.0,475000.0,69.46,Standard Risk (<=80%)
5034621,WI,Dane    ,Single Family (1-4 Units):Site-Built,210000.0,105000.0,50.0,Standard Risk (<=80%)
5034939,PA,Luzerne    ,Single Family (1-4 Units):Site-Built,214286.0,75000.0,35.0,Standard Risk (<=80%)
5035208,TX,Harris    ,Single Family (1-4 Units):Site-Built,322666.0,245000.0,75.93,Standard Risk (<=80%)
5035347,VA,Louisa    ,Single Family (1-4 Units):Site-Built,335189.0,265000.0,79.06,Standard Risk (<=80%)
5035457,WA,Pierce    ,Single Family (1-4 Units):Site-Built,667515.0,525000.0,78.65,Standard Risk (<=80%)
5036174,NY,Orange    ,Single Family (1-4 Units):Site-Built,693958.0,495000.0,71.33,Standard Risk (<=80%)
5036206,CA,Santa Clara   ,Single Family (1-4 Units):Site-Built,3627059.0,815000.0,22.47,Standard Risk (<=80%)
5036462,NY,Nassau    ,Single Family (1-4 Units):Site-Built,565790.0,215000.0,38.0,Standard Risk (<=80%)
5036526,GA,Richmond    ,Single Family (1-4 Units):Site-Built,327368.0,225000.0,68.73,Standard Risk (<=80%)
5036718,GA,Fulton    ,Single Family (1-4 Units):Site-Built,238889.0,215000.0,90.0,High Risk (>80%)
5036887,MI,Emmet    ,Single Family (1-4 Units):Site-Built,300018.0,175000.0,58.33,Standard Risk (<=80%)
5036916,CA,San Diego   ,Single Family (1-4 Units):Site-Built,946442.0,645000.0,68.15,Standard Risk (<=80%)
5037252,FL,Hillsborough    ,Single Family (1-4 Units):Site-Built,281250.0,225000.0,80.0,Standard Risk (<=80%)
5037264,OH,Perry    ,Single Family (1-4 Units):Site-Built,255344.0,135000.0,52.87,Standard Risk (<=80%)
5037367,GA,Forsyth    ,Single Family (1-4 Units):Site-Built,376337.0,285000.0,75.73,Standard Risk (<=80%)
5024054,SC,Aiken    ,Single Family (1-4 Units):Site-Built,201915.0,135000.0,66.86,Standard Risk (<=80%)
5024243,AL,Madison    ,Single Family (1-4 Units):Site-Built,456250.0,365000.0,80.0,Standard Risk (<=80%)
5024282,MD,Queen Anne   ,Single Family (1-4 Units):Site-Built,250000.0,175000.0,70.0,Standard Risk (<=80%)
5024325,FL,Lee    ,Single Family (1-4 Units):Site-Built,179857.0,145000.0,80.62,High Risk (>80%)
5024340,RI,Providence    ,Single Family (1-4 Units):Site-Built,724720.0,645000.0,89.0,High Risk (>80%)
5024369,FL,Pasco    ,Single Family (1-4 Units):Site-Built,166003.0,75000.0,45.18,Standard Risk (<=80%)
5024416,NJ,Sussex    ,Single Family (1-4 Units):Site-Built,310795.0,205000.0,65.96,Standard Risk (<=80%)
5024418,CA,Alameda    ,Single Family (1-4 Units):Site-Built,1408816.0,815000.0,57.85,Standard Risk (<=80%)
5024441,NJ,Passaic    ,Single Family (1-4 Units):Site-Built,447194.0,235000.0,52.55,Standard Risk (<=80%)
5024477,ME,Cumberland    ,Single Family (1-4 Units):Site-Built,307143.0,215000.0,70.0,Standard Risk (<=80%)
5024506,WA,Chelan    ,Single Family (1-4 Units):Site-Built,249644.0,175000.0,70.1,Standard Risk (<=80%)
5024516,TX,Smith    ,Single Family (1-4 Units):Site-Built,217947.0,145000.0,66.53,Standard Risk (<=80%)
5024521,IN,St. Joseph   ,Single Family (1-4 Units):Site-Built,167853.0,125000.0,74.47,Standard Risk (<=80%)
5024636,NC,Cabarrus    ,Single Family (1-4 Units):Site-Built,220000.0,165000.0,75.0,Standard Risk (<=80%)
5024664,NJ,Ocean    ,Single Family (1-4 Units):Site-Built,486432.0,285000.0,58.59,Standard Risk (<=80%)
5024679,NC,Hoke    ,Single Family (1-4 Units):Site-Built,198114.0,105000.0,53.0,Standard Risk (<=80%)
5024711,OR,Lane    ,Single Family (1-4 Units):Site-Built,277182.0,155000.0,55.92,Standard Risk (<=80%)
5024746,CO,Archuleta    ,Single Family (1-4 Units):Site-Built,850118.0,325000.0,38.23,Standard Risk (<=80%)
5024749,TX,Denton    ,Single Family (1-4 Units):Site-Built,358768.0,205000.0,57.14,Standard Risk (<=80%)
5024785,GA,Cobb    ,Single Family (1-4 Units):Site-Built,406250.0,325000.0,80.0,Standard Risk (<=80%)
5024823,NJ,Ocean    ,Single Family (1-4 Units):Site-Built,1186275.0,605000.0,51.0,Standard Risk (<=80%)
5024839,NV,Clark    ,Single Family (1-4 Units):Site-Built,582232.0,405000.0,69.56,Standard Risk (<=80%)
5024876,KY,Jefferson    ,Single Family (1-4 Units):Site-Built,260000.0,195000.0,75.0,Standard Risk (<=80%)
5024885,MN,Hennepin    ,Single Family (1-4 Units):Site-Built,281250.0,225000.0,80.0,Standard Risk (<=80%)
5024992,MD,Prince George   ,Single Family (1-4 Units):Site-Built,494680.0,265000.0,53.57,Standard Risk (<=80%)
5025135,MA,Middlesex    ,Single Family (1-4 Units):Site-Built,803447.0,345000.0,42.94,Standard Risk (<=80%)
5025150,UT,Salt Lake   ,Single Family (1-4 Units):Site-Built,808334.0,485000.0,60.0,Standard Risk (<=80%)
5025269,MO,Taney    ,Single Family (1-4 Units):Site-Built,137808.0,115000.0,83.45,High Risk (>80%)
5025488,CA,San Mateo   ,Single Family (1-4 Units):Site-Built,1002539.0,395000.0,39.4,Standard Risk (<=80%)
5025513,AL,Mobile    ,Single Family (1-4 Units):Site-Built,233334.0,175000.0,75.0,Standard Risk (<=80%)
5025582,CA,Sacramento    ,Single Family (1-4 Units):Site-Built,955415.0,225000.0,23.55,Standard Risk (<=80%)
5025583,MA,Middlesex    ,Single Family (1-4 Units):Site-Built,478948.0,455000.0,95.0,High Risk (>80%)
5025619,CA,Ventura    ,Single Family (1-4 Units):Site-Built,930770.0,605000.0,65.0,Standard Risk (<=80%)
5025656,DE,Sussex    ,Single Family (1-4 Units):Site-Built,366667.0,275000.0,75.0,Standard Risk (<=80%)
5025696,AL,Lauderdale    ,Single Family (1-4 Units):Site-Built,128866.0,125000.0,97.0,High Risk (>80%)
5025727,GA,Forsyth    ,Single Family (1-4 Units):Site-Built,488236.0,415000.0,85.0,High Risk (>80%)
5025728,CA,Santa Clara   ,Single Family (1-4 Units):Site-Built,631250.0,505000.0,80.0,Standard Risk (<=80%)
5025796,WI,Manitowoc    ,Single Family (1-4 Units):Site-Built,84982.0,55000.0,64.72,Standard Risk (<=80%)
5025833,MI,Oakland    ,Single Family (1-4 Units):Site-Built,583621.0,305000.0,52.26,Standard Risk (<=80%)
5025843,TX,McLennan    ,Single Family (1-4 Units):Site-Built,283314.0,145000.0,51.18,Standard Risk (<=80%)
5025873,MI,Genesee    ,Single Family (1-4 Units):Site-Built,254213.0,175000.0,68.84,Standard Risk (<=80%)
5026023,GA,Barrow    ,Single Family (1-4 Units):Site-Built,262182.0,205000.0,78.19,Standard Risk (<=80%)
5026028,MD,Baltimore city   ,Single Family (1-4 Units):Site-Built,435715.0,305000.0,70.0,Standard Risk (<=80%)
5026059,MA,Suffolk    ,Single Family (1-4 Units):Site-Built,307860.0,85000.0,27.61,Standard Risk (<=80%)
5026112,NE,Saunders    ,Single Family (1-4 Units):Site-Built,128435.0,115000.0,89.54,High Risk (>80%)
5026124,CA,Fresno    ,Single Family (1-4 Units):Site-Built,291667.0,175000.0,60.0,Standard Risk (<=80%)
5026192,IL,Iroquois    ,Single Family (1-4 Units):Site-Built,269152.0,195000.0,72.45,Standard Risk (<=80%)
5026235,MD,Baltimore    ,Single Family (1-4 Units):Site-Built,346845.0,255000.0,73.52,Standard Risk (<=80%)
5026338,NC,Iredell    ,Single Family (1-4 Units):Site-Built,245763.0,145000.0,59.0,Standard Risk (<=80%)
5026395,FL,Miami-Dade,Single Family (1-4 Units):Site-Built,383334.0,345000.0,90.0,High Risk (>80%)
5026511,FL,Palm Beach   ,Single Family (1-4 Units):Site-Built,812500.0,585000.0,72.0,Standard Risk (<=80%)
5026633,FL,Volusia    ,Single Family (1-4 Units):Site-Built,245011.0,205000.0,83.67,High Risk (>80%)
5026731,TX,Travis    ,Single Family (1-4 Units):Site-Built,316940.0,145000.0,45.75,Standard Risk (<=80%)
5026787,IN,La Porte   ,Single Family (1-4 Units):Site-Built,195024.0,145000.0,74.35,Standard Risk (<=80%)
5026801,CA,Marin    ,Single Family (1-4 Units):Site-Built,994973.0,475000.0,47.74,Standard Risk (<=80%)
5026845,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,372567.0,245000.0,65.76,Standard Risk (<=80%)
5026899,PA,Philadelphia    ,Single Family (1-4 Units):Site-Built,205264.0,195000.0,95.0,High Risk (>80%)
5026948,NM,Otero    ,Single Family (1-4 Units):Site-Built,281749.0,205000.0,72.76,Standard Risk (<=80%)
5027005,NJ,Monmouth    ,Single Family (1-4 Units):Site-Built,784884.0,135000.0,17.2,Standard Risk (<=80%)
5027019,IL,Cook    ,Single Family (1-4 Units):Site-Built,950162.0,265000.0,27.89,Standard Risk (<=80%)
5027034,MD,Prince George   ,Single Family (1-4 Units):Site-Built,331579.0,315000.0,95.0,High Risk (>80%)
5027052,GA,Whitfield    ,Single Family (1-4 Units):Site-Built,246836.0,195000.0,79.0,Standard Risk (<=80%)
5027132,CO,Pueblo    ,Single Family (1-4 Units):Site-Built,547242.0,245000.0,44.77,Standard Risk (<=80%)
5027159,PA,Philadelphia    ,Single Family (1-4 Units):Site-Built,412668.0,215000.0,52.1,Standard Risk (<=80%)
5027292,MI,Menominee    ,Single Family (1-4 Units):Site-Built,403302.0,215000.0,53.31,Standard Risk (<=80%)
5027295,FL,Hillsborough    ,Single Family (1-4 Units):Site-Built,265032.0,175000.0,66.03,Standard Risk (<=80%)
5027398,TX,Tarrant    ,Single Family (1-4 Units):Site-Built,324676.0,275000.0,84.7,High Risk (>80%)
5027424,TX,Tarrant    ,Single Family (1-4 Units):Site-Built,258633.0,185000.0,71.53,Standard Risk (<=80%)
5027432,TX,Bell    ,Single Family (1-4 Units):Site-Built,271341.0,185000.0,68.18,Standard Risk (<=80%)
5027483,NY,Oneida    ,Single Family (1-4 Units):Site-Built,175000.0,105000.0,60.0,Standard Risk (<=80%)
5027514,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,1806043.0,825000.0,45.68,Standard Risk (<=80%)
5027728,CA,Orange    ,Single Family (1-4 Units):Site-Built,988583.0,355000.0,35.91,Standard Risk (<=80%)
5027745,GA,Johnson    ,Single Family (1-4 Units):Site-Built,187244.0,155000.0,82.78,High Risk (>80%)
5027755,CA,San Bernardino   ,Single Family (1-4 Units):Site-Built,384211.0,365000.0,95.0,High Risk (>80%)
5027778,CA,Madera    ,Single Family (1-4 Units):Site-Built,526667.0,395000.0,75.0,Standard Risk (<=80%)
5027828,CA,San Diego   ,Single Family (1-4 Units):Site-Built,447726.0,185000.0,41.32,Standard Risk (<=80%)
5027970,TN,Shelby    ,Single Family (1-4 Units):Site-Built,276316.0,105000.0,38.0,Standard Risk (<=80%)
5028018,KY,Jefferson    ,Single Family (1-4 Units):Site-Built,153062.0,75000.0,49.0,Standard Risk (<=80%)
5028026,CT,Fairfield    ,Single Family (1-4 Units):Site-Built,745193.0,465000.0,62.4,Standard Risk (<=80%)
5028033,CA,San Joaquin   ,Single Family (1-4 Units):Site-Built,318828.0,285000.0,89.39,High Risk (>80%)
5028034,CA,Santa Barbara   ,Single Family (1-4 Units):Site-Built,479119.0,335000.0,69.92,Standard Risk (<=80%)
5028079,IL,Cook    ,Single Family (1-4 Units):Site-Built,365980.0,355000.0,97.0,High Risk (>80%)
5028173,NY,Suffolk    ,Single Family (1-4 Units):Site-Built,498988.0,345000.0,69.14,Standard Risk (<=80%)
5028291,CA,Alameda    ,Single Family (1-4 Units):Site-Built,622255.0,255000.0,40.98,Standard Risk (<=80%)
5028359,TX,Dallas    ,Single Family (1-4 Units):Site-Built,1160433.0,515000.0,44.38,Standard Risk (<=80%)
5028373,TX,Gaines    ,Single Family (1-4 Units):Site-Built,122736.0,105000.0,85.55,High Risk (>80%)
5028432,GA,Clarke    ,Single Family (1-4 Units):Site-Built,245455.0,135000.0,55.0,Standard Risk (<=80%)
5028447,FL,Orange    ,Single Family (1-4 Units):Site-Built,381250.0,305000.0,80.0,Standard Risk (<=80%)
5028449,CA,Sacramento    ,Single Family (1-4 Units):Site-Built,431035.0,125000.0,29.0,Standard Risk (<=80%)
5028473,IL,Stephenson    ,Single Family (1-4 Units):Site-Built,144068.0,85000.0,59.0,Standard Risk (<=80%)
5028522,NV,Washoe    ,Single Family (1-4 Units):Site-Built,510527.0,485000.0,95.0,High Risk (>80%)
5028535,CO,El Paso   ,Single Family (1-4 Units):Site-Built,306062.0,205000.0,66.98,Standard Risk (<=80%)
5028546,FL,Highlands    ,Single Family (1-4 Units):Site-Built,202899.0,175000.0,86.25,High Risk (>80%)
5028552,CA,San Bernardino   ,Single Family (1-4 Units):Site-Built,290457.0,245000.0,84.35,High Risk (>80%)
5028556,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,750154.0,245000.0,32.66,Standard Risk (<=80%)
5028597,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,976498.0,295000.0,30.21,Standard Risk (<=80%)
5028598,NC,Durham    ,Single Family (1-4 Units):Site-Built,242909.0,155000.0,63.81,Standard Risk (<=80%)
5028600,NC,Davidson    ,Single Family (1-4 Units):Site-Built,196814.0,105000.0,53.35,Standard Risk (<=80%)
5028615,NJ,Monmouth    ,Single Family (1-4 Units):Site-Built,300000.0,135000.0,45.0,Standard Risk (<=80%)
5028677,MI,Oakland    ,Single Family (1-4 Units):Site-Built,366667.0,275000.0,75.0,Standard Risk (<=80%)
5028724,UT,Salt Lake   ,Single Family (1-4 Units):Site-Built,998371.0,245000.0,24.54,Standard Risk (<=80%)
5028837,FL,Broward    ,Single Family (1-4 Units):Site-Built,356759.0,265000.0,74.28,Standard Risk (<=80%)
5028890,GA,Emanuel    ,Single Family (1-4 Units):Site-Built,233334.0,175000.0,75.0,Standard Risk (<=80%)
5028908,CA,San Diego   ,Single Family (1-4 Units):Site-Built,575066.0,375000.0,65.21,Standard Risk (<=80%)
5028948,UT,Salt Lake   ,Single Family (1-4 Units):Site-Built,402191.0,235000.0,58.43,Standard Risk (<=80%)
5028972,UT,Salt Lake   ,Single Family (1-4 Units):Site-Built,372957.0,235000.0,63.01,Standard Risk (<=80%)
5029001,TX,Harris    ,Single Family (1-4 Units):Site-Built,324743.0,315000.0,97.0,High Risk (>80%)
5029004,NH,Hillsborough    ,Single Family (1-4 Units):Site-Built,264968.0,235000.0,88.69,High Risk (>80%)
5029019,WA,King    ,Single Family (1-4 Units):Site-Built,427627.0,265000.0,61.97,Standard Risk (<=80%)
5029042,PA,Erie    ,Single Family (1-4 Units):Site-Built,256250.0,205000.0,80.0,Standard Risk (<=80%)
5029051,IA,Polk    ,Single Family (1-4 Units):Site-Built,197196.0,135000.0,68.46,Standard Risk (<=80%)
5029110,TX,Tarrant    ,Single Family (1-4 Units):Site-Built,324562.0,185000.0,57.0,Standard Risk (<=80%)
5029214,MS,Neshoba    ,Single Family (1-4 Units):Site-Built,222191.0,155000.0,69.76,Standard Risk (<=80%)
5029235,TX,Tarrant    ,Single Family (1-4 Units):Site-Built,367648.0,125000.0,34.0,Standard Risk (<=80%)
5029242,SC,York    ,Single Family (1-4 Units):Site-Built,343764.0,245000.0,71.27,Standard Risk (<=80%)
5029392,NY,Westchester    ,Single Family (1-4 Units):Site-Built,654301.0,515000.0,78.71,Standard Risk (<=80%)
5029498,FL,Palm Beach   ,Single Family (1-4 Units):Site-Built,457408.0,385000.0,84.17,High Risk (>80%)
5029519,CA,Orange    ,Single Family (1-4 Units):Site-Built,958715.0,555000.0,57.89,Standard Risk (<=80%)
5029612,CA,Riverside    ,Single Family (1-4 Units):Site-Built,433824.0,295000.0,68.0,Standard Risk (<=80%)
5029628,VA,Powhatan    ,Single Family (1-4 Units):Site-Built,391667.0,235000.0,60.0,Standard Risk (<=80%)
