loan_id,annual_income,recurring_monthly_debt,principal_interest_pmt,median_fico_score,occupancy_type,dti_ratio,fico_tier
5033857,150000.0,3750.0,1697.3,756.0,Primary residence,43.58,Excellent
5034193,75000.0,1563.0,819.04,756.0,Primary residence,38.11,Excellent
5034314,81000.0,1485.0,399.02,756.0,Primary residence,27.91,Excellent
5034514,68000.0,1587.0,1013.49,756.0,Primary residence,45.89,Excellent
5034553,132000.0,4730.0,2985.23,756.0,Primary residence,70.14,Excellent
5035214,55000.0,1971.0,660.33,756.0,Primary residence,57.41,Excellent
5035365,62000.0,1654.0,903.04,756.0,Primary residence,49.49,Excellent
5035504,149000.0,5836.0,2973.1200000000003,756.0,Primary residence,70.95,Excellent
5035567,148000.0,4564.0,2708.6000000000004,756.0,Primary residence,58.97,Excellent
5035629,48000.0,1840.0,933.17,756.0,Primary residence,69.33,Excellent
5035847,111000.0,2775.0,837.03,756.0,Primary residence,39.05,Excellent
5036146,252000.0,5250.0,1893.86,756.0,Primary residence,34.02,Excellent
5037092,78000.0,1820.0,956.45,756.0,Primary residence,42.71,Excellent
5037451,132000.0,1980.0,1064.25,756.0,Primary residence,27.68,Excellent
5037612,128000.0,4374.0,2030.65,756.0,Primary residence,60.04,Excellent
5024051,137000.0,4567.0,1527.41,756.0,Primary residence,53.38,Excellent
5024087,87000.0,2538.0,1106.78,756.0,Primary residence,50.27,Excellent
5024114,251000.0,6275.0,1400.05,757.0,Investment property,36.69,Excellent
5024215,33000.0,1348.0,561.59,757.0,Primary residence,69.44,Excellent
5024289,119000.0,1290.0,1275.03,757.0,Primary residence,25.87,Excellent
5024311,54000.0,1845.0,848.5,757.0,Primary residence,59.86,Excellent
5024396,72000.0,2220.0,462.9,757.0,Primary residence,44.72,Excellent
5024632,114000.0,3800.0,315.02,757.0,Primary residence,43.32,Excellent
5024753,67000.0,1787.0,1022.41,757.0,Primary residence,50.32,Excellent
5024777,101000.0,842.0,567.03,757.0,Primary residence,16.74,Excellent
5024805,52000.0,1300.0,831.76,757.0,Primary residence,49.19,Excellent
5024959,149000.0,2856.0,585.91,757.0,Investment property,27.72,Excellent
5024983,258000.0,6020.0,2382.76,757.0,Primary residence,39.08,Excellent
5025043,65000.0,1300.0,519.7,757.0,Primary residence,33.59,Excellent
5025048,110000.0,1742.0,817.33,757.0,Primary residence,27.92,Excellent
5025051,,,1492.46,757.0,Primary residence,,Excellent
5025160,74000.0,1665.0,807.11,757.0,Primary residence,40.09,Excellent
5025184,126000.0,3780.0,2007.42,757.0,Primary residence,55.12,Excellent
5025558,117000.0,4095.0,2842.9100000000003,757.0,Primary residence,71.16,Excellent
5025572,77000.0,2760.0,1259.44,757.0,Primary residence,62.64,Excellent
5025703,64000.0,1974.0,1256.45,757.0,Primary residence,60.57,Excellent
5025706,143000.0,2026.0,728.83,757.0,Primary residence,23.12,Excellent
5025714,25000.0,938.0,710.93,757.0,Primary residence,79.15,Excellent
5025723,173000.0,2595.0,889.89,757.0,Primary residence,24.17,Excellent
5025755,79000.0,1975.0,860.49,757.0,Primary residence,43.07,Excellent
5025782,59000.0,1180.0,368.93,757.0,Primary residence,31.5,Excellent
5025834,110000.0,1834.0,1239.06,757.0,Primary residence,33.52,Excellent
5025848,53000.0,1855.0,945.05,757.0,Primary residence,63.4,Excellent
5026079,119000.0,2579.0,1563.7,757.0,Primary residence,41.78,Excellent
5026143,114000.0,1520.0,931.28,757.0,Primary residence,25.8,Excellent
5026149,111000.0,2868.0,1094.72,757.0,Primary residence,42.84,Excellent
5026163,147000.0,4900.0,3242.0200000000004,758.0,Primary residence,66.47,Excellent
5026171,133000.0,1330.0,1040.4,758.0,Primary residence,21.39,Excellent
5026187,127000.0,3175.0,1544.7,758.0,Investment property,44.6,Excellent
5026196,142000.0,2604.0,1685.8,758.0,Primary residence,36.25,Excellent
5026345,617000.0,5656.0,4782.22,758.0,Second residence,20.3,Excellent
5026346,58000.0,2030.0,455.74,758.0,Primary residence,51.43,Excellent
5026366,103000.0,3434.0,1079.37,758.0,Primary residence,52.58,Excellent
5026449,123000.0,3075.0,1701.08,758.0,Primary residence,46.6,Excellent
5026472,111000.0,4163.0,1577.37,758.0,Primary residence,62.06,Excellent
5026485,108000.0,2700.0,551.08,758.0,Primary residence,36.12,Excellent
5026506,154000.0,3080.0,1476.87,758.0,Primary residence,35.51,Excellent
5026546,82000.0,2460.0,1239.06,758.0,Primary residence,54.13,Excellent
5026595,57000.0,2233.0,512.22,758.0,Primary residence,57.79,Excellent
5026622,229000.0,4771.0,2959.4,758.0,Primary residence,40.51,Excellent
5026712,179000.0,6862.0,1491.07,758.0,Primary residence,56.0,Excellent
5026819,300000.0,4250.0,2255.82,758.0,Primary residence,26.02,Excellent
5026887,85000.0,1700.0,1192.29,758.0,Primary residence,40.83,Excellent
5026967,75000.0,1938.0,567.03,758.0,Primary residence,40.08,Excellent
5027026,257000.0,7282.0,1663.97,758.0,Investment property,41.77,Excellent
5027074,111000.0,2128.0,794.26,758.0,Primary residence,31.59,Excellent
5027093,82000.0,1845.0,925.41,758.0,Primary residence,40.54,Excellent
5027110,60000.0,1550.0,716.16,758.0,Primary residence,45.32,Excellent
5027126,152000.0,4180.0,1443.1,758.0,Investment property,44.39,Excellent
5027207,169000.0,6197.0,1894.95,758.0,Primary residence,57.46,Excellent
5027235,73000.0,2616.0,1685.8,758.0,Primary residence,70.71,Excellent
5027259,127000.0,1165.0,1430.62,758.0,Primary residence,24.53,Excellent
5027441,100000.0,3084.0,1844.64,758.0,Primary residence,59.14,Excellent
5027587,41000.0,1230.0,815.59,759.0,Primary residence,59.87,Excellent
5027596,89000.0,1484.0,1464.71,759.0,Primary residence,39.76,Excellent
5027635,127000.0,4975.0,1701.08,759.0,Investment property,63.08,Excellent
5027672,134000.0,2569.0,1066.75,759.0,Primary residence,32.56,Excellent
5027683,125000.0,3021.0,1345.18,759.0,Primary residence,41.92,Excellent
5027720,64000.0,1760.0,819.29,759.0,Primary residence,48.36,Excellent
5027773,56000.0,1960.0,716.16,759.0,Primary residence,57.35,Excellent
5027827,41000.0,1675.0,819.04,759.0,Second residence,73.0,Excellent
5027967,250000.0,2500.0,1663.22,759.0,Primary residence,19.98,Excellent
5027985,103000.0,3949.0,2148.94,759.0,Primary residence,71.04,Excellent
5027999,98000.0,2695.0,1687.46,759.0,Primary residence,53.66,Excellent
5028138,116000.0,3094.0,1594.15,759.0,Primary residence,48.5,Excellent
5028157,570000.0,4750.0,3540.3500000000004,759.0,Primary residence,17.45,Excellent
5028222,88000.0,2860.0,1454.01,759.0,Primary residence,58.83,Excellent
5028264,35000.0,1430.0,1060.93,759.0,Primary residence,85.4,Excellent
5028378,51000.0,1998.0,1449.07,759.0,Primary residence,81.11,Excellent
5028412,90000.0,3600.0,889.77,759.0,Investment property,59.86,Excellent
5028515,37000.0,1326.0,672.75,759.0,Primary residence,64.82,Excellent
5028543,174000.0,5220.0,1256.45,759.0,Primary residence,44.67,Excellent
5028581,235000.0,8225.0,2331.11,759.0,Primary residence,53.9,Excellent
5028693,122000.0,2135.0,1364.08,759.0,Primary residence,34.42,Excellent
5028750,47000.0,1528.0,600.16,759.0,Primary residence,54.34,Excellent
5028880,121000.0,1614.0,1113.05,759.0,Primary residence,27.05,Excellent
5029083,82000.0,1367.0,916.45,759.0,Primary residence,33.42,Excellent
5029123,85000.0,2834.0,997.91,759.0,Primary residence,54.1,Excellent
5029143,71000.0,1243.0,451.5,759.0,Primary residence,28.64,Excellent
5029413,73000.0,2616.0,945.05,759.0,Primary residence,58.54,Excellent
5029544,58000.0,2369.0,1007.42,759.0,Primary residence,69.86,Excellent
5029596,44000.0,1724.0,549.87,759.0,Primary residence,62.01,Excellent
5029763,77000.0,1990.0,1163.0,759.0,Primary residence,49.14,Excellent
5029792,93000.0,2868.0,1464.71,759.0,Primary residence,55.91,Excellent
5029809,83000.0,1799.0,1029.05,759.0,Primary residence,40.89,Excellent
5029860,56000.0,1400.0,824.52,759.0,Primary residence,47.67,Excellent
5029906,30000.0,900.0,746.18,759.0,Primary residence,65.85,Excellent
5029925,126000.0,4515.0,2583.1200000000003,760.0,Primary residence,67.6,Excellent
5029950,39000.0,975.0,819.04,760.0,Primary residence,55.2,Excellent
5029960,111000.0,4348.0,3105.8300000000004,760.0,Primary residence,80.58,Excellent
5030079,46000.0,1879.0,1142.21,760.0,Primary residence,78.81,Excellent
5030091,244000.0,5084.0,3672.05,760.0,Primary residence,43.06,Excellent
5030123,105000.0,3763.0,1497.16,760.0,Primary residence,60.12,Excellent
5030125,182000.0,1517.0,1345.18,760.0,Primary residence,18.87,Excellent
5030140,111000.0,2313.0,903.04,760.0,Primary residence,34.77,Excellent
5030238,145000.0,2296.0,1402.02,760.0,Primary residence,30.6,Excellent
5030548,127000.0,4445.0,2365.4700000000003,760.0,Primary residence,64.35,Excellent
5030677,99000.0,3218.0,2056.9100000000003,760.0,Primary residence,63.94,Excellent
5030685,111000.0,4348.0,2433.5400000000004,760.0,Primary residence,73.31,Excellent
5030744,246000.0,7585.0,1113.05,760.0,Primary residence,42.43,Excellent
5030780,148000.0,1357.0,1236.99,760.0,Primary residence,21.03,Excellent
5030867,97000.0,2264.0,1055.45,760.0,Primary residence,41.07,Excellent
5030911,114000.0,1520.0,1101.04,760.0,Primary residence,27.59,Excellent
5030930,28000.0,1097.0,682.9399999999999,760.0,Primary residence,76.28,Excellent
5031003,205000.0,2563.0,997.91,760.0,Primary residence,20.84,Excellent
5031015,136000.0,5214.0,3467.5200000000004,760.0,Primary residence,76.6,Excellent
5031164,46000.0,1074.0,517.38,760.0,Primary residence,41.51,Excellent
5031235,151000.0,2895.0,794.26,760.0,Primary residence,29.32,Excellent
5031266,170000.0,4675.0,1283.02,760.0,Primary residence,42.06,Excellent
5031338,207000.0,2760.0,875.72,760.0,Primary residence,21.08,Excellent
5031418,96000.0,2960.0,1690.33,760.0,Primary residence,58.13,Excellent
5031573,48000.0,1400.0,883.09,760.0,Primary residence,57.08,Excellent
5031675,68000.0,1474.0,410.28999999999996,761.0,Primary residence,33.25,Excellent
5031721,48000.0,1840.0,883.09,761.0,Primary residence,68.08,Excellent
5031800,178000.0,6824.0,1364.49,761.0,Primary residence,55.2,Excellent
5031810,70000.0,2450.0,1262.4,761.0,Primary residence,63.64,Excellent
5031821,97000.0,1860.0,906.15,761.0,Primary residence,34.22,Excellent
5031896,88000.0,1320.0,742.12,761.0,Primary residence,28.12,Excellent
5031970,59000.0,2016.0,710.93,761.0,Primary residence,55.46,Excellent
5032065,125000.0,2396.0,1717.56,761.0,Primary residence,39.49,Excellent
5032116,154000.0,5390.0,1869.09,761.0,Primary residence,56.56,Excellent
5032143,172000.0,4157.0,1529.26,761.0,Primary residence,39.67,Excellent
5032159,67000.0,2736.0,1231.29,761.0,Primary residence,71.06,Excellent
5032218,42000.0,1400.0,987.05,761.0,Primary residence,68.2,Excellent
5032236,130000.0,4225.0,1193.59,761.0,Primary residence,50.02,Excellent
5032264,301000.0,11037.0,1432.79,761.0,Investment property,49.71,Excellent
5032282,62000.0,2429.0,1280.86,761.0,Primary residence,71.8,Excellent
5032585,71000.0,2604.0,1046.8,761.0,Primary residence,61.7,Excellent
5032643,39000.0,1430.0,753.52,762.0,Primary residence,67.19,Excellent
5032647,64000.0,1707.0,765.72,762.0,Primary residence,46.36,Excellent
5032654,265000.0,7288.0,2321.2000000000003,762.0,Primary residence,43.51,Excellent
5032686,70000.0,2800.0,861.04,762.0,Primary residence,62.76,Excellent
5032830,127000.0,4340.0,2202.7000000000003,762.0,Primary residence,61.82,Excellent
5032925,116000.0,3770.0,2509.05,762.0,Primary residence,64.96,Excellent
5033009,52000.0,1300.0,746.18,762.0,Primary residence,47.22,Excellent
5033091,89000.0,3115.0,1174.14,762.0,Primary residence,57.83,Excellent
5033096,205000.0,6663.0,1595.74,762.0,Second residence,48.34,Excellent
5033143,59000.0,1377.0,1055.4,762.0,Primary residence,49.47,Excellent
5033170,231000.0,4043.0,2648.13,762.0,Investment property,34.76,Excellent
5033216,93000.0,3255.0,1432.79,762.0,Primary residence,60.49,Excellent
5033224,184000.0,7207.0,1449.07,762.0,Primary residence,56.45,Excellent
5033363,28000.0,700.0,462.9,762.0,Primary residence,49.84,Excellent
5033367,225000.0,4500.0,1559.51,762.0,Primary residence,32.32,Excellent
5033477,182000.0,5460.0,3563.5400000000004,762.0,Primary residence,59.5,Excellent
5033589,101000.0,1936.0,904.34,762.0,Primary residence,33.75,Excellent
5033639,62000.0,930.0,690.9,762.0,Primary residence,31.37,Excellent
5033643,83000.0,2421.0,1869.09,762.0,Primary residence,62.03,Excellent
5033680,110000.0,3850.0,1888.04,762.0,Primary residence,62.6,Excellent
5033703,91000.0,2579.0,1155.06,762.0,Primary residence,49.24,Excellent
5033709,92000.0,2760.0,1521.73,762.0,Primary residence,55.85,Excellent
5033720,25000.0,1000.0,777.04,762.0,Primary residence,85.3,Excellent
5033808,38000.0,1362.0,462.9,762.0,Primary residence,57.63,Excellent
5033991,79000.0,1317.0,815.59,762.0,Investment property,32.39,Excellent
5034117,148000.0,5180.0,1138.23,762.0,Primary residence,51.23,Excellent
5034127,144000.0,4080.0,2091.67,762.0,Primary residence,51.43,Excellent
5034160,35000.0,730.0,470.13,762.0,Primary residence,41.15,Excellent
5034239,151000.0,4405.0,1608.87,762.0,Primary residence,47.79,Excellent
5034259,61000.0,1830.0,483.03,763.0,Primary residence,45.5,Excellent
5034264,36000.0,1350.0,295.55,763.0,Primary residence,54.85,Excellent
5034334,79000.0,856.0,567.03,763.0,Primary residence,21.62,Excellent
5034386,31000.0,905.0,517.38,763.0,Primary residence,55.06,Excellent
5034422,74000.0,1665.0,1203.4,763.0,Primary residence,46.51,Excellent
5034445,87000.0,2393.0,995.08,763.0,Primary residence,46.73,Excellent
5034661,88000.0,3080.0,917.87,763.0,Primary residence,54.52,Excellent
5034668,106000.0,4240.0,1281.06,763.0,Second residence,62.5,Excellent
5034737,104000.0,3814.0,1280.4,763.0,Primary residence,58.78,Excellent
5034744,50000.0,1459.0,1168.27,763.0,Investment property,63.05,Excellent
5034762,66000.0,1320.0,911.99,763.0,Primary residence,40.58,Excellent
5034795,163000.0,2717.0,1445.95,763.0,Primary residence,30.65,Excellent
5034850,77000.0,2760.0,1071.05,763.0,Primary residence,59.7,Excellent
5034881,161000.0,3086.0,2011.83,763.0,Primary residence,38.0,Excellent
5034893,44000.0,1577.0,542.54,763.0,Primary residence,57.81,Excellent
5034922,140000.0,4784.0,1000.72,763.0,Second residence,49.58,Excellent
5034934,47000.0,1332.0,997.91,763.0,Primary residence,59.49,Excellent
5034986,107000.0,4191.0,1682.02,763.0,Primary residence,65.87,Excellent
5035053,77000.0,3145.0,1773.75,763.0,Primary residence,76.66,Excellent
5035069,99000.0,1980.0,801.45,763.0,Primary residence,33.71,Excellent
5035097,148000.0,5674.0,3754.3700000000003,763.0,Primary residence,76.45,Excellent
5035190,29000.0,870.0,683.33,763.0,Primary residence,64.28,Excellent
5035200,122000.0,1627.0,1221.01,763.0,Primary residence,28.01,Excellent
5035229,112000.0,3734.0,1385.8799999999999,764.0,Primary residence,54.86,Excellent
5035369,194000.0,5820.0,2651.7700000000004,764.0,Primary residence,52.4,Excellent
5035405,49000.0,1675.0,1242.29,764.0,Primary residence,71.44,Excellent
5035512,293000.0,6593.0,3049.4300000000003,764.0,Primary residence,39.49,Excellent
5035537,63000.0,1995.0,568.35,764.0,Primary residence,48.83,Excellent
5035564,103000.0,1374.0,1193.93,764.0,Primary residence,29.92,Excellent
5035598,34000.0,1190.0,682.9399999999999,764.0,Primary residence,66.1,Excellent
5035599,62000.0,1860.0,1179.62,764.0,Primary residence,58.83,Excellent
5035721,41000.0,1470.0,1179.62,764.0,Primary residence,77.55,Excellent
5035782,60000.0,1450.0,427.68,764.0,Primary residence,37.55,Excellent
5035823,101000.0,4125.0,945.05,764.0,Primary residence,60.24,Excellent
5035827,235000.0,9009.0,2846.51,764.0,Primary residence,60.54,Excellent
5035854,57000.0,1425.0,735.04,764.0,Primary residence,45.47,Excellent
5036016,232000.0,5414.0,1841.86,764.0,Primary residence,37.53,Excellent
5036210,296000.0,4934.0,1844.64,764.0,Second residence,27.48,Excellent
5036262,326000.0,9509.0,4223.320000000001,764.0,Primary residence,50.55,Excellent
5036302,85000.0,1488.0,930.88,764.0,Primary residence,34.15,Excellent
5036374,198000.0,9735.0,1283.02,764.0,Second residence,66.78,Excellent
5036411,222000.0,3700.0,2605.4900000000002,764.0,Primary residence,34.08,Excellent
5036416,86000.0,2294.0,1386.57,764.0,Primary residence,51.36,Excellent
5036425,175000.0,4375.0,2162.5600000000004,764.0,Primary residence,44.83,Excellent
5036466,338000.0,6760.0,4871.47,764.0,Primary residence,41.3,Excellent
5036600,105000.0,2100.0,1489.98,764.0,Primary residence,41.03,Excellent
5036610,70000.0,1575.0,889.89,764.0,Primary residence,42.26,Excellent
5036614,62000.0,1705.0,1022.54,765.0,Primary residence,52.79,Excellent
5036741,120000.0,4600.0,1342.6,765.0,Primary residence,59.43,Excellent
5036756,50000.0,959.0,609.03,765.0,Primary residence,37.63,Excellent
5036777,48000.0,1800.0,619.54,765.0,Primary residence,60.49,Excellent
5036861,51000.0,1105.0,632.78,765.0,Primary residence,40.89,Excellent
5036995,78000.0,2275.0,753.52,765.0,Primary residence,46.59,Excellent
5037059,69000.0,2185.0,1012.05,765.0,Primary residence,55.6,Excellent
5037062,91000.0,2351.0,1197.06,765.0,Primary residence,46.79,Excellent
5037147,42000.0,1715.0,957.18,765.0,Primary residence,76.35,Excellent
5037203,86000.0,3512.0,1510.25,765.0,Investment property,70.08,Excellent
5037266,121000.0,2017.0,994.38,765.0,Primary residence,29.86,Excellent
5037272,32000.0,800.0,346.26,766.0,Primary residence,42.98,Excellent
5037328,97000.0,3557.0,2445.2000000000003,766.0,Primary residence,74.25,Excellent
5037350,147000.0,3553.0,1280.4,766.0,Primary residence,39.46,Excellent
5037522,26000.0,845.0,346.26,766.0,Primary residence,54.98,Excellent
5037556,144000.0,1800.0,1197.06,766.0,Primary residence,24.98,Excellent
5037576,165000.0,5913.0,2524.9900000000002,766.0,Primary residence,61.37,Excellent
5037641,110000.0,2934.0,1055.45,766.0,Primary residence,43.52,Excellent
5037646,65000.0,1571.0,418.82,766.0,Primary residence,36.74,Excellent
5024193,234000.0,5655.0,2090.2000000000003,766.0,Primary residence,39.72,Excellent
5024331,191000.0,6367.0,4037.6400000000003,766.0,Primary residence,65.37,Excellent
5024849,120000.0,3600.0,1222.18,766.0,Investment property,48.22,Excellent
5024911,122000.0,3965.0,2121.8700000000003,766.0,Primary residence,59.87,Excellent
5025154,67000.0,1508.0,711.63,766.0,Primary residence,39.75,Excellent
5025303,170000.0,3684.0,1320.83,766.0,Investment property,35.33,Excellent
5025636,103000.0,2661.0,1314.22,766.0,Primary residence,46.31,Excellent
5025946,93000.0,2170.0,580.36,766.0,Primary residence,35.49,Excellent
5025953,142000.0,4260.0,1540.81,766.0,Investment property,49.02,Excellent
5026232,76000.0,1584.0,981.76,766.0,Primary residence,40.51,Excellent
5026266,82000.0,2529.0,516.29,766.0,Primary residence,44.57,Excellent
5026492,85000.0,2763.0,987.05,766.0,Primary residence,52.94,Excellent
5026568,126000.0,2520.0,1841.86,766.0,Primary residence,41.54,Excellent
5026868,65000.0,1680.0,903.76,766.0,Primary residence,47.7,Excellent
