loan_id,loan_amount,interest_rate,loan_term,loan_purpose,closing_date,securitization_price,max_whole_loan_bid,best_whole_loan_buyer,target_profit_usd,best_execution_method,best_execution_price,origination_charges,lender_credits,realized_gross_profit,profit_variance
5032956,135000.0,3.125,324,Refinancing,2021-09-11,103.19,103.44,Golden Sachs,6750.000000000006,Whole Loan Sale,103.44,2443.500000000001,0.0,4644.0,-2106.0
5033205,235000.0,3.375,360,Home improvement,2021-09-13,104.61,103.64125,Storgan Manley,11750.000000000011,Securitization (UMBS),104.61,916.5000000000036,0.0,10833.5,-916.5
5033331,245000.0,2.75,360,Refinancing,2021-09-13,103.19,104.315,PJ Logan,12250.000000000011,Whole Loan Sale,104.315,4434.500000000001,0.0,10571.75,-1678.25
5033362,505000.0,3.375,360,Home purchase,2021-09-13,105.0,106.03125,Storgan Manley,25250.000000000022,Whole Loan Sale,106.03125,0.0,0.0,30457.81,5207.81
5033399,255000.0,2.875,360,Refinancing,2021-09-13,103.19,103.315,Bank of Americans,12750.000000000011,Whole Loan Sale,103.315,4615.500000000001,0.0,8453.25,-4296.75
5033551,155000.0,2.875,360,Home purchase,2021-09-15,103.19,104.22125,Storgan Manley,7750.000000000007,Whole Loan Sale,104.22125,2805.500000000001,0.0,6542.94,-1207.06
5033816,325000.0,2.69,360,Refinancing,2021-09-15,99.88,100.8175,Golden Sachs,16250.000000000015,Whole Loan Sale,100.8175,16640.000000000044,0.0,2656.87,-13593.13
5033904,215000.0,2.25,180,Refinancing,2021-09-15,103.03,103.56125,Storgan Manley,10750.00000000001,Whole Loan Sale,103.56125,4235.500000000011,0.0,7656.69,-3093.31
5033970,265000.0,2.875,360,Refinancing,2021-09-16,103.19,104.1275,Golden Sachs,13250.000000000011,Whole Loan Sale,104.1275,4796.5,0.0,10937.87,-2312.13
5034587,75000.0,2.875,180,Refinancing,2021-09-16,103.19,103.44,Bank of Americans,3750.000000000003,Whole Loan Sale,103.44,1357.5,0.0,2580.0,-1170.0
5034646,315000.0,3.25,360,Cash-out refinance,2021-09-17,104.61,0.0,Golden Sachs,15750.000000000015,Securitization (UMBS),104.61,1228.5000000000055,0.0,14521.5,-1228.5
5035099,625000.0,3.375,360,Cash-out refinance,2021-09-17,104.61,103.985,Bank of Americans,31250.00000000003,Securitization (UMBS),104.61,2437.500000000011,0.0,28812.5,-2437.5
5035235,705000.0,3.19,360,Cash-out refinance,2021-09-13,104.17,105.295,PJ Logan,35250.00000000003,Whole Loan Sale,105.295,5851.499999999978,0.0,37329.75,2079.75
5035812,325000.0,3.19,360,Cash-out refinance,2021-09-09,103.19,104.09625,Storgan Manley,16250.000000000015,Whole Loan Sale,104.09625,5882.500000000002,0.0,13312.81,-2937.19
5035888,65000.0,2.99,180,Cash-out refinance,2021-08-20,103.19,0.0,Golden Sachs,3250.0000000000027,Securitization (UMBS),103.19,1176.5,0.0,2073.5,-1176.5
5035971,125000.0,2.875,360,Refinancing,2021-08-24,103.19,102.2525,Golden Sachs,6250.0000000000055,Securitization (UMBS),103.19,2262.5000000000005,0.0,3987.5,-2262.5
5036132,215000.0,2.25,180,Refinancing,2021-08-25,99.88,98.91125,Storgan Manley,10750.00000000001,Securitization (UMBS),99.88,11008.00000000003,0.0,-258.0,-11008.0
5036157,195000.0,3.375,360,Cash-out refinance,2021-08-27,105.0,105.875,Bank of Americans,9750.00000000001,Whole Loan Sale,105.875,0.0,0.0,11456.25,1706.25
5036507,105000.0,3.25,360,Refinancing,2021-08-27,104.61,105.5475,Golden Sachs,5250.000000000005,Whole Loan Sale,105.5475,409.5000000000018,0.0,5824.88,574.87
5036518,225000.0,2.25,180,Refinancing,2021-08-30,99.88,100.91125,Storgan Manley,11250.00000000001,Whole Loan Sale,100.91125,11520.00000000003,0.0,2050.31,-9199.69
5036630,85000.0,2.5,120,Refinancing,2021-09-01,99.88,98.3175,Golden Sachs,4250.000000000004,Securitization (UMBS),99.88,4352.000000000011,0.0,-102.0,-4352.0
5036782,135000.0,3.375,360,Cash-out refinance,2021-09-02,104.61,104.36,Golden Sachs,6750.000000000006,Securitization (UMBS),104.61,526.5000000000027,0.0,6223.5,-526.5
5037418,265000.0,2.99,360,Refinancing,2021-09-02,103.19,103.59625,PJ Logan,13250.000000000011,Whole Loan Sale,103.59625,4796.5,0.0,9530.06,-3719.94
5024025,235000.0,3.375,360,Cash-out refinance,2021-09-02,105.0,104.15625,Storgan Manley,11750.000000000011,Securitization (UMBS),105.0,0.0,0.0,11750.0,-0.0
5024110,145000.0,2.875,240,Refinancing,2021-09-03,104.17,103.7325,Golden Sachs,7250.000000000006,Securitization (UMBS),104.17,1203.4999999999964,0.0,6046.5,-1203.5
5024135,165000.0,3.25,360,Cash-out refinance,2021-09-03,104.61,104.86,Bank of Americans,8250.000000000007,Whole Loan Sale,104.86,643.5000000000027,0.0,8019.0,-231.0
5024143,245000.0,2.99,360,Refinancing,2021-09-03,103.19,104.03375,PJ Logan,12250.000000000011,Whole Loan Sale,104.03375,4434.500000000001,0.0,9882.69,-2367.31
5024146,225000.0,3.375,360,Cash-out refinance,2021-09-03,104.61,103.5475,Golden Sachs,11250.00000000001,Securitization (UMBS),104.61,877.5000000000018,0.0,10372.5,-877.5
5024188,235000.0,3.375,360,Home purchase,2021-09-04,104.61,104.45375,Storgan Manley,11750.000000000011,Securitization (UMBS),104.61,916.5000000000036,0.0,10833.5,-916.5
5024375,135000.0,3.375,360,Cash-out refinance,2021-09-04,104.61,105.07875,PJ Logan,6750.000000000006,Whole Loan Sale,105.07875,526.5000000000027,0.0,6856.31,106.31
5024379,545000.0,3.125,360,Cash-out refinance,2021-09-04,103.19,102.22125,Storgan Manley,27250.000000000025,Securitization (UMBS),103.19,9864.500000000004,0.0,17385.5,-9864.5
5024389,155000.0,2.75,360,Home purchase,2021-09-06,103.19,104.69,PJ Logan,7750.000000000007,Whole Loan Sale,104.69,2805.500000000001,0.0,7269.5,-480.5
5024487,245000.0,2.99,360,Refinancing,2021-09-06,103.19,102.94,Bank of Americans,12250.000000000011,Securitization (UMBS),103.19,4434.500000000001,0.0,7815.5,-4434.5
5024533,315000.0,2.99,360,Cash-out refinance,2021-09-07,103.19,102.565,Golden Sachs,15750.000000000015,Securitization (UMBS),103.19,5701.500000000002,0.0,10048.5,-5701.5
5024738,395000.0,2.875,360,Refinancing,2021-09-09,104.17,104.42,Bank of Americans,19750.00000000002,Whole Loan Sale,104.42,3278.499999999989,0.0,17459.0,-2291.0
5024768,145000.0,2.625,180,Cash-out refinance,2021-09-10,103.03,103.9675,Golden Sachs,7250.000000000006,Whole Loan Sale,103.9675,2856.5000000000073,0.0,5752.88,-1497.13
5024899,225000.0,2.99,360,Refinancing,2021-09-11,103.19,102.2525,Golden Sachs,11250.00000000001,Securitization (UMBS),103.19,4072.5,0.0,7177.5,-4072.5
5024909,625000.0,2.875,360,Refinancing,2021-09-11,104.17,103.6075,Golden Sachs,31250.00000000003,Securitization (UMBS),104.17,5187.499999999985,0.0,26062.5,-5187.5
5024937,435000.0,3.125,360,Home purchase,2021-09-11,103.19,104.78375,Golden Sachs,21750.00000000002,Whole Loan Sale,104.78375,7873.500000000002,0.0,20809.31,-940.69
5024978,375000.0,3.19,360,Home purchase,2021-09-11,103.19,103.65875,PJ Logan,18750.00000000002,Whole Loan Sale,103.65875,6787.500000000004,0.0,13720.31,-5029.69
5025082,325000.0,2.94,360,Home purchase,2021-09-13,103.19,104.315,PJ Logan,16250.000000000015,Whole Loan Sale,104.315,5882.500000000002,0.0,14023.75,-2226.25
5025145,175000.0,2.875,360,Cash-out refinance,2021-09-13,104.17,104.95125,PJ Logan,8750.000000000007,Whole Loan Sale,104.95125,1452.4999999999945,0.0,8664.69,-85.31
5025155,215000.0,2.25,180,Cash-out refinance,2021-09-13,99.88,100.34875,PJ Logan,10750.00000000001,Whole Loan Sale,100.34875,11008.00000000003,0.0,749.81,-10000.19
5025177,635000.0,2.875,360,Refinancing,2021-09-13,103.19,104.03375,PJ Logan,31750.00000000003,Whole Loan Sale,104.03375,11493.500000000004,0.0,25614.31,-6135.69
5025390,85000.0,2.875,180,Refinancing,2021-09-13,103.19,104.22125,Storgan Manley,4250.000000000004,Whole Loan Sale,104.22125,1538.5000000000005,0.0,3588.06,-661.94
5025514,365000.0,1.99,180,Refinancing,2021-09-13,97.45,97.91875,PJ Logan,18250.000000000015,Whole Loan Sale,97.91875,27557.5,0.0,-7596.56,-25846.56
5025640,215000.0,3.25,360,Refinancing,2021-09-14,105.0,105.46875,PJ Logan,10750.00000000001,Whole Loan Sale,105.46875,0.0,0.0,11757.81,1007.81
5025660,545000.0,2.99,360,Home purchase,2021-09-14,103.19,104.315,PJ Logan,27250.000000000025,Whole Loan Sale,104.315,9864.500000000004,0.0,23516.75,-3733.25
5025730,505000.0,2.625,360,Home purchase,2021-09-14,99.88,100.41125,Storgan Manley,25250.000000000022,Whole Loan Sale,100.41125,25856.000000000065,0.0,2076.81,-23173.19
5025805,265000.0,2.875,240,Refinancing,2021-09-14,104.17,105.20125,Storgan Manley,13250.000000000011,Whole Loan Sale,105.20125,2199.4999999999927,0.0,13783.31,533.31
5025954,235000.0,3.625,360,Home purchase,2021-09-15,104.61,106.11,PJ Logan,11750.000000000011,Whole Loan Sale,106.11,916.5000000000036,0.0,14358.5,2608.5
5026103,165000.0,2.99,240,Refinancing,2021-09-15,103.19,104.09625,Golden Sachs,8250.000000000007,Whole Loan Sale,104.09625,2986.500000000001,0.0,6758.81,-1491.19
5026125,435000.0,3.25,360,Cash-out refinance,2021-09-17,105.0,105.25,Golden Sachs,21750.00000000002,Whole Loan Sale,105.25,0.0,0.0,22837.5,1087.5
5026200,385000.0,2.875,360,Refinancing,2021-09-13,103.19,103.03375,Storgan Manley,19250.00000000002,Securitization (UMBS),103.19,6968.500000000004,0.0,12281.5,-6968.5
5026223,345000.0,2.99,360,Refinancing,2021-08-26,103.19,103.53375,Storgan Manley,17250.000000000015,Whole Loan Sale,103.53375,6244.500000000002,0.0,12191.44,-5058.56
5026268,315000.0,2.75,360,Refinancing,2021-08-27,103.19,103.59625,Golden Sachs,15750.000000000015,Whole Loan Sale,103.59625,5701.500000000002,0.0,11328.19,-4421.81
5026312,345000.0,3.125,360,Refinancing,2021-08-30,103.19,102.34625,Storgan Manley,17250.000000000015,Securitization (UMBS),103.19,6244.500000000002,0.0,11005.5,-6244.5
5026317,145000.0,2.99,324,Refinancing,2021-09-01,104.17,103.7325,Golden Sachs,7250.000000000006,Securitization (UMBS),104.17,1203.4999999999964,0.0,6046.5,-1203.5
5026351,185000.0,1.99,180,Cash-out refinance,2021-09-01,97.45,96.60625,Storgan Manley,9250.00000000001,Securitization (UMBS),97.45,13967.500000000004,0.0,-4717.5,-13967.5
5026392,735000.0,2.99,360,Cash-out refinance,2021-09-01,104.17,103.82625,Storgan Manley,36750.00000000003,Securitization (UMBS),104.17,6100.499999999978,0.0,30649.5,-6100.5
5026582,95000.0,2.5,180,Refinancing,2021-09-02,99.88,99.03625,Storgan Manley,4750.000000000005,Securitization (UMBS),99.88,4864.000000000013,0.0,-114.0,-4864.0
5026596,365000.0,2.875,360,Refinancing,2021-09-02,103.19,102.2525,Golden Sachs,18250.000000000015,Securitization (UMBS),103.19,6606.5,0.0,11643.5,-6606.5
5026639,275000.0,2.25,180,Cash-out refinance,2021-09-02,99.88,99.3175,Golden Sachs,13750.000000000013,Securitization (UMBS),99.88,14080.000000000038,0.0,-330.0,-14080.0
5026723,235000.0,2.99,360,Cash-out refinance,2021-09-02,103.19,101.22125,Storgan Manley,11750.000000000011,Securitization (UMBS),103.19,4253.500000000002,0.0,7496.5,-4253.5
5026752,125000.0,2.99,240,Refinancing,2021-09-02,104.17,103.20125,Storgan Manley,6250.0000000000055,Securitization (UMBS),104.17,1037.4999999999964,0.0,5212.5,-1037.5
5026758,195000.0,2.875,360,Home purchase,2021-09-02,103.19,102.72125,Storgan Manley,9750.00000000001,Securitization (UMBS),103.19,3529.500000000002,0.0,6220.5,-3529.5
5026777,135000.0,2.875,360,Refinancing,2021-09-03,103.19,102.065,Golden Sachs,6750.000000000006,Securitization (UMBS),103.19,2443.500000000001,0.0,4306.5,-2443.5
5026833,155000.0,3.25,360,Cash-out refinance,2021-09-03,104.61,103.5475,Golden Sachs,7750.000000000007,Securitization (UMBS),104.61,604.5000000000027,0.0,7145.5,-604.5
5026952,385000.0,2.875,360,Home purchase,2021-09-04,103.19,104.78375,Golden Sachs,19250.00000000002,Whole Loan Sale,104.78375,6968.500000000004,0.0,18417.44,-832.56
5026968,145000.0,3.375,360,Refinancing,2021-09-06,104.61,103.6725,Golden Sachs,7250.000000000006,Securitization (UMBS),104.61,565.5000000000018,0.0,6684.5,-565.5
5027000,85000.0,3.375,336,Refinancing,2021-09-06,105.0,105.9375,Golden Sachs,4250.000000000004,Whole Loan Sale,105.9375,0.0,0.0,5046.88,796.87
5027014,115000.0,2.99,360,Cash-out refinance,2021-09-07,103.19,103.44,Bank of Americans,5750.0000000000055,Whole Loan Sale,103.44,2081.500000000001,0.0,3956.0,-1794.0
5027029,285000.0,2.875,360,Cash-out refinance,2021-09-07,103.19,103.47125,Storgan Manley,14250.000000000013,Whole Loan Sale,103.47125,5158.500000000002,0.0,9893.06,-4356.94
5027195,155000.0,2.25,180,Refinancing,2021-09-07,99.88,100.13,Golden Sachs,7750.000000000007,Whole Loan Sale,100.13,7936.000000000021,0.0,201.5,-7548.5
5027251,285000.0,2.25,180,Refinancing,2021-09-08,103.03,102.4675,Golden Sachs,14250.000000000013,Securitization (UMBS),103.03,5614.500000000015,0.0,8635.5,-5614.5
5027373,155000.0,2.5,180,Refinancing,2021-09-09,99.88,99.03625,Storgan Manley,7750.000000000007,Securitization (UMBS),99.88,7936.000000000021,0.0,-186.0,-7936.0
5027378,195000.0,2.875,360,Home purchase,2021-09-10,103.19,102.6275,Golden Sachs,9750.00000000001,Securitization (UMBS),103.19,3529.500000000002,0.0,6220.5,-3529.5
5027462,395000.0,2.69,360,Cash-out refinance,2021-09-11,99.88,98.9425,Golden Sachs,19750.00000000002,Securitization (UMBS),99.88,20224.000000000055,0.0,-474.0,-20224.0
5027524,745000.0,2.69,360,Refinancing,2021-09-13,99.88,100.91125,Storgan Manley,37250.00000000004,Whole Loan Sale,100.91125,38144.0000000001,0.0,6788.81,-30461.19
5027712,165000.0,2.5,180,Refinancing,2021-09-13,103.03,104.62375,Golden Sachs,8250.000000000007,Whole Loan Sale,104.62375,3250.500000000008,0.0,7629.19,-620.81
5027782,145000.0,2.25,96,Refinancing,2021-09-14,99.88,100.34875,PJ Logan,7250.000000000006,Whole Loan Sale,100.34875,7424.000000000019,0.0,505.69,-6744.31
5027818,275000.0,2.69,360,Refinancing,2021-09-14,103.03,103.49875,PJ Logan,13750.000000000013,Whole Loan Sale,103.49875,5417.500000000015,0.0,9621.56,-4128.44
5027893,225000.0,3.25,360,Refinancing,2021-09-14,105.0,106.59375,Golden Sachs,11250.00000000001,Whole Loan Sale,106.59375,0.0,0.0,14835.94,3585.94
5027945,135000.0,2.875,360,Refinancing,2021-09-14,104.17,103.6075,Golden Sachs,6750.000000000006,Securitization (UMBS),104.17,1120.4999999999973,0.0,5629.5,-1120.5
5028057,115000.0,2.875,360,Refinancing,2021-09-15,104.17,105.20125,Storgan Manley,5750.0000000000055,Whole Loan Sale,105.20125,954.4999999999973,0.0,5981.44,231.44
5028090,295000.0,2.99,360,Home purchase,2021-09-15,103.19,102.94,Golden Sachs,14750.000000000013,Securitization (UMBS),103.19,5339.500000000002,0.0,9410.5,-5339.5
5028099,205000.0,2.375,180,Cash-out refinance,2021-09-16,99.88,98.63,Golden Sachs,10250.00000000001,Securitization (UMBS),99.88,10496.000000000027,0.0,-246.0,-10496.0
5028156,145000.0,3.5,240,Cash-out refinance,2021-09-16,104.61,105.5475,Golden Sachs,7250.000000000006,Whole Loan Sale,105.5475,565.5000000000018,0.0,8043.87,793.87
5028219,475000.0,2.25,240,Refinancing,2021-09-16,99.88,101.47375,Golden Sachs,23750.000000000022,Whole Loan Sale,101.47375,24320.000000000065,0.0,7000.31,-16749.69
5028364,285000.0,3.375,360,Home purchase,2021-09-17,105.0,104.53125,Golden Sachs,14250.000000000013,Securitization (UMBS),105.0,0.0,0.0,14250.0,-0.0
5028641,195000.0,3.375,360,Refinancing,2021-09-17,104.61,103.5475,Golden Sachs,9750.00000000001,Securitization (UMBS),104.61,760.5000000000036,0.0,8989.5,-760.5
5028657,285000.0,2.99,360,Home purchase,2021-09-17,103.19,103.65875,PJ Logan,14250.000000000013,Whole Loan Sale,103.65875,5158.500000000002,0.0,10427.44,-3822.56
5028745,165000.0,2.99,360,Cash-out refinance,2021-09-17,104.17,104.51375,Storgan Manley,8250.000000000007,Whole Loan Sale,104.51375,1369.4999999999955,0.0,7447.69,-802.31
5029043,285000.0,2.375,180,Cash-out refinance,2021-09-01,103.03,102.56125,Golden Sachs,14250.000000000013,Securitization (UMBS),103.03,5614.500000000015,0.0,8635.5,-5614.5
5029060,205000.0,2.75,180,Cash-out refinance,2021-09-17,103.19,103.44,Golden Sachs,10250.00000000001,Whole Loan Sale,103.44,3710.500000000001,0.0,7052.0,-3198.0
5029130,385000.0,3.25,360,Cash-out refinance,2021-08-10,105.0,104.375,Golden Sachs,19250.00000000002,Securitization (UMBS),105.0,0.0,0.0,19250.0,-0.0
5029208,305000.0,2.375,360,Refinancing,2021-08-11,103.03,102.56125,Storgan Manley,15250.000000000013,Securitization (UMBS),103.03,6008.500000000015,0.0,9241.5,-6008.5
5029385,305000.0,2.625,240,Refinancing,2021-08-25,99.88,100.755,Golden Sachs,15250.000000000013,Whole Loan Sale,100.755,15616.00000000004,0.0,2302.75,-12947.25
5029406,115000.0,2.625,180,Cash-out refinance,2021-08-27,99.88,100.34875,PJ Logan,5750.0000000000055,Whole Loan Sale,100.34875,5888.0000000000155,0.0,401.06,-5348.94
5029446,265000.0,2.5,180,Other,2021-08-27,103.03,104.06125,Storgan Manley,13250.000000000011,Whole Loan Sale,104.06125,5220.500000000013,0.0,10762.31,-2487.69
5029480,195000.0,1.99,168,Refinancing,2021-08-27,100.93,101.39875,PJ Logan,9750.00000000001,Whole Loan Sale,101.39875,7936.499999999993,0.0,2727.56,-7022.44
5029540,155000.0,3.25,360,Home purchase,2021-08-27,104.61,104.2975,Golden Sachs,7750.000000000007,Securitization (UMBS),104.61,604.5000000000027,0.0,7145.5,-604.5
5029569,195000.0,3.5,360,Home purchase,2021-08-30,105.0,105.25,Golden Sachs,9750.00000000001,Whole Loan Sale,105.25,0.0,0.0,10237.5,487.5
5029603,165000.0,3.875,360,Refinancing,2021-09-01,105.77,106.02,Bank of Americans,8250.000000000007,Whole Loan Sale,106.02,-1270.499999999971,0.0,9933.0,1683.0
5029651,315000.0,3.5,360,Cash-out refinance,2021-09-01,104.61,103.5475,Golden Sachs,15750.000000000015,Securitization (UMBS),104.61,1228.5000000000055,0.0,14521.5,-1228.5
5029692,315000.0,3.25,360,Home purchase,2021-09-02,104.61,105.07875,PJ Logan,15750.000000000015,Whole Loan Sale,105.07875,1228.5000000000055,0.0,15998.06,248.06
5029708,605000.0,2.75,360,Refinancing,2021-09-02,103.19,103.22125,Golden Sachs,30250.000000000025,Whole Loan Sale,103.22125,10950.5,0.0,19488.56,-10761.44
5029721,515000.0,2.625,360,Refinancing,2021-09-02,99.88,100.91125,Storgan Manley,25750.000000000022,Whole Loan Sale,100.91125,26368.00000000007,0.0,4692.94,-21057.06
5029735,105000.0,2.75,180,Cash-out refinance,2021-09-02,103.19,103.59625,PJ Logan,5250.000000000005,Whole Loan Sale,103.59625,1900.5000000000005,0.0,3776.06,-1473.94
5029768,205000.0,3.375,360,Cash-out refinance,2021-09-02,104.61,105.01625,Golden Sachs,10250.00000000001,Whole Loan Sale,105.01625,799.5000000000036,0.0,10283.31,33.31
5029883,165000.0,2.875,360,Refinancing,2021-09-03,103.19,104.22125,Storgan Manley,8250.000000000007,Whole Loan Sale,104.22125,2986.500000000001,0.0,6965.06,-1284.94
5029889,135000.0,3.25,360,Home purchase,2021-09-03,104.61,102.6725,Golden Sachs,6750.000000000006,Securitization (UMBS),104.61,526.5000000000027,0.0,6223.5,-526.5
5029929,415000.0,2.875,360,Refinancing,2021-09-03,103.19,102.1275,Golden Sachs,20750.00000000002,Securitization (UMBS),103.19,7511.500000000002,0.0,13238.5,-7511.5
5029980,105000.0,2.75,180,Cash-out refinance,2021-09-03,103.19,103.03375,Storgan Manley,5250.000000000005,Securitization (UMBS),103.19,1900.5000000000005,0.0,3349.5,-1900.5
5029994,535000.0,2.875,360,Cash-out refinance,2021-09-06,103.19,102.1275,Golden Sachs,26750.000000000025,Securitization (UMBS),103.19,9683.500000000004,0.0,17066.5,-9683.5
5030015,465000.0,3.19,360,Refinancing,2021-09-07,103.19,102.94,Golden Sachs,23250.000000000022,Securitization (UMBS),103.19,8416.500000000004,0.0,14833.5,-8416.5
5030112,335000.0,3.125,360,Home purchase,2021-09-07,103.19,103.22125,Golden Sachs,16750.000000000015,Whole Loan Sale,103.22125,6063.500000000002,0.0,10791.19,-5958.81
5030114,115000.0,3.375,360,Cash-out refinance,2021-09-08,105.0,105.90625,Golden Sachs,5750.0000000000055,Whole Loan Sale,105.90625,0.0,0.0,6792.19,1042.19
5030129,215000.0,2.5,240,Refinancing,2021-09-08,99.88,98.255,Golden Sachs,10750.00000000001,Securitization (UMBS),99.88,11008.00000000003,0.0,-258.0,-11008.0
5030145,235000.0,2.75,300,Cash-out refinance,2021-09-09,103.19,104.22125,Storgan Manley,11750.000000000011,Whole Loan Sale,104.22125,4253.500000000002,0.0,9919.94,-1830.06
5030184,295000.0,2.875,360,Refinancing,2021-09-10,103.19,102.1275,Golden Sachs,14750.000000000013,Securitization (UMBS),103.19,5339.500000000002,0.0,9410.5,-5339.5
5030208,325000.0,2.5,180,Refinancing,2021-09-10,99.88,99.3175,Golden Sachs,16250.000000000015,Securitization (UMBS),99.88,16640.000000000044,0.0,-390.0,-16640.0
5030217,385000.0,2.75,360,Refinancing,2021-09-11,104.17,105.1075,Golden Sachs,19250.00000000002,Whole Loan Sale,105.1075,3195.499999999991,0.0,19663.88,413.87
5030356,95000.0,2.99,240,Home purchase,2021-09-11,103.19,103.59625,Golden Sachs,4750.000000000005,Whole Loan Sale,103.59625,1719.500000000001,0.0,3416.44,-1333.56
5030365,115000.0,2.875,240,Cash-out refinance,2021-09-13,103.19,102.84625,Storgan Manley,5750.0000000000055,Securitization (UMBS),103.19,2081.500000000001,0.0,3668.5,-2081.5
